"id_celda","semana","celda_raster","x","y","altitud_m","anio","precipitacion_mm","temperatura_vecino_c","temperatura_bilineal_c","radiacion_vecino_mj_m2_dia","radiacion_bilineal_mj_m2_dia","clim_precipitacion_mm","clim_temperatura_bilineal_c","clim_radiacion_bilineal_mj_m2_dia"
1,12,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,60.2383155822754,20.6200008392334,19.1905860900879,14.7714281082153,14.7982063293457,47.3240595459938,20.1952403783798,15.3942396640778
1,13,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,63.9950332641602,21.4871425628662,20.0718841552734,15.6528568267822,16.7577114105225,42.8455221951008,20.3510047197342,14.7637159824371
1,14,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,77.8585052490234,20.7214279174805,19.3676471710205,15.9514284133911,15.9806776046753,60.4381417632103,20.3063060045242,15.1753107905388
1,15,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,113.593360900879,20.3671436309814,18.9571552276611,15.1757144927979,14.7386245727539,62.4478907585144,20.3778116703033,15.2418571710587
1,16,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,138.467498779297,19.9200000762939,18.5822677612305,15.4899997711182,14.9868831634521,67.3373994827271,20.0893360376358,15.2092761397362
1,17,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,20.7954368591309,20.9328575134277,19.4984035491943,16.7942848205566,16.289119720459,46.4867705106735,20.2868798971176,15.4730315208435
1,18,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,82.0720367431641,21.8614292144775,20.2841053009033,13.0557146072388,13.7300567626953,64.120792388916,20.2704430818558,15.7383885979652
1,19,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,41.2894058227539,21.9357147216797,20.4891414642334,14.0171432495117,14.6485977172852,52.3638003468513,20.4845542907715,15.498810172081
1,20,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,74.0067291259766,20.9400005340576,19.4834957122803,15.957142829895,15.6632213592529,61.7264062166214,20.3855907917023,15.6353744864464
1,21,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,61.2660446166992,20.9757137298584,19.5232372283936,14.9099998474121,15.5041847229004,52.1347076892853,20.472295165062,15.6325343847275
1,22,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,26.858024597168,21.5171432495117,19.9361248016357,14.2328567504883,14.4371299743652,51.0238163471222,20.2558267116547,15.3847026824951
1,23,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,79.1196594238281,21.4657135009766,19.9827556610107,16.3814277648926,16.8395366668701,43.4775471687317,20.2660709619522,15.4483272433281
1,24,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,27.8173561096191,22.3628578186035,20.4974689483643,14.9428567886353,16.3363361358643,46.5444331169128,20.2009725570679,15.8851457834244
1,25,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,46.8390655517578,21.1914291381836,19.697093963623,15.294285774231,16.0639915466309,42.0921430587769,20.2546433210373,16.1289049386978
1,26,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,71.1950149536133,21.4371433258057,19.8188400268555,15.1314287185669,15.8801956176758,45.9009152650833,20.1810915470123,15.9634855389595
1,27,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,52.5620803833008,21.9428577423096,20.1700458526611,15.7228574752808,16.5891914367676,39.9349805414677,20.2088931798935,16.25379383564
1,28,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,28.8954925537109,20.9699993133545,19.3393821716309,14.0528573989868,15.4002552032471,30.7556793391705,20.2057747840881,16.3663103580475
1,29,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,74.7757949829102,21.6771430969238,19.9123439788818,16.0571422576904,17.2915363311768,30.0625002086163,20.3982560634613,16.5786144733429
1,30,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,22.6510429382324,21.5957145690918,19.7872924804688,14.2228574752808,14.8326768875122,35.9676353931427,20.3400897979736,16.2981750965118
1,31,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,102.79931640625,21.2328567504883,19.6809406280518,16.1185722351074,16.9068641662598,42.6264445781708,20.3335649967194,16.6810331940651
1,32,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,21.2743759155273,22.0371437072754,20.1854286193848,16.8242855072021,17.9119033813477,28.7104142904282,20.2970482110977,16.6106044650078
1,33,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,9.13012027740479,21.0200004577637,19.4908008575439,15.9799995422363,16.6626377105713,28.6547525823116,20.1569555997849,16.3577809929848
1,34,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,44.8293571472168,21.4471435546875,19.7027950286865,16.0042858123779,16.0624904632568,39.7575368285179,20.0731267929077,16.6163672208786
1,35,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,44.8258895874023,21.9457149505615,20.2319221496582,17.5428562164307,19.06764793396,36.5553165078163,20.2303355932236,17.3684469461441
1,36,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,0,21.1428565979004,19.5547046661377,15.624285697937,16.2068748474121,34.2409336566925,20.1243885755539,16.9336822032928
1,37,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,13.0983095169067,21.6385707855225,19.8338356018066,17.6828575134277,18.1538562774658,30.2134095132351,20.1873437166214,16.9985661506653
