"id_celda","x","y","precipitacion_mm","ajuste_tendencia","residual_tendencia"
217,-77.074998466298,4.02499931491912,75.0943450927734,75.0380381048111,0.0563069879623874
218,-77.0249984655529,4.02499931491912,66.9546890258789,72.9617394261476,-6.00705040026869
219,-76.9749984648078,4.02499931491912,71.6783981323242,70.8854407474841,0.792957384840075
220,-76.9249984640628,4.02499931491912,67.3991088867188,68.8091420688207,-1.41003318210193
221,-76.8749984633177,4.02499931491912,58.3169631958008,66.7328433901572,-8.41588019435645
222,-76.5249984581023,4.02499931491912,32.465087890625,52.1987526395136,-19.7336647488886
223,-76.4749984573573,4.02499931491912,26.9738922119141,50.1224539608502,-23.1485617489361
224,-76.4249984566122,4.02499931491912,24.3184337615967,48.0461552821867,-23.72772152059
225,-76.3749984558672,4.02499931491912,23.4228057861328,45.9698566035239,-22.547050817391
226,-76.3249984551221,4.02499931491912,25.4236927032471,43.8935579248604,-18.4698652216133
227,-76.2749984543771,4.02499931491912,28.757984161377,41.8172592461969,-13.05927508482
228,-76.224998453632,4.02499931491912,28.8079719543457,39.7409605675335,-10.9329886131878
229,-76.1749984528869,4.02499931491912,33.5221633911133,37.66466188887,-4.14249849775675
230,-76.1249984521419,4.02499931491912,32.5840148925781,35.5883632102066,-3.00434831762846
231,-76.0749984513968,4.02499931491912,35.629524230957,33.5120645315431,2.11745969941391
232,-76.0249984506518,4.02499931491912,35.6068382263184,31.4357658528797,4.17107237343869
233,-75.9749984499067,4.02499931491912,52.6404151916504,29.3594671742162,23.2809480174342
234,-75.9249984491616,4.02499931491912,56.5200309753418,27.2831684955528,29.236862479789
235,-75.8749984484166,4.02499931491912,42.019775390625,25.2068698168899,16.8129055737351
236,-75.8249984476715,4.02499931491912,37.8551025390625,23.1305711382264,14.7245314008361
237,-75.7749984469265,4.02499931491912,43.7023391723633,21.054272459563,22.6480667128003
238,-77.3749984707683,3.97499931417406,147.467071533203,86.3155325196952,61.151539013508
239,-77.3249984700232,3.97499931417406,116.604156494141,84.2392338410317,32.3649226531089
240,-77.2749984692782,3.97499931417406,118.174186706543,82.1629351623688,36.0112515441741
241,-77.2249984685331,3.97499931417406,119.876319885254,80.0866364837054,39.7896834015485
242,-77.1749984677881,3.97499931417406,107.385681152344,78.0103378050419,29.3753433473018
243,-77.124998467043,3.97499931417406,100.010635375977,75.9340391263785,24.0765962495981
244,-77.074998466298,3.97499931417406,82.4771118164062,73.857740447715,8.61937136869125
245,-77.0249984655529,3.97499931417406,78.7945098876953,71.7814417690516,7.01306811864376
246,-76.9749984648078,3.97499931417406,75.5053482055664,69.7051430903881,5.80020511517831
247,-76.9249984640628,3.97499931417406,57.5940017700195,67.6288444117246,-10.0348426417051
248,-76.8749984633177,3.97499931417406,56.1879463195801,65.5525457330612,-9.36459941348111
249,-76.8249984625727,3.97499931417406,52.7648048400879,63.4762470543983,-10.7114422143104
