"anio","semana","termino","beta_mco","se_mco","beta_mcg","se_mcg"
2023,33,"(Intercept)",-34.3833080606785,1.95087693604329,-28.0568374425141,7.79939895227734
2023,33,"x_km",-0.051214409937777,0.00155317344121675,-0.0561361155131797,0.00522693595930711
2023,33,"y_km",-0.00273015279684441,0.0012449800087536,-0.000519095546019601,0.00488337554682545
2023,33,"radiacion_bilineal_mj_m2_dia",2.68841991234725,0.129432933215764,2.26164647516029,0.5125338926663
2023,33,"altitud_m",-0.000416434569679504,6.95775497322994e-05,-4.81799386577714e-05,5.80802611676072e-05
2024,33,"(Intercept)",-5.06436379778583,0.361416158785636,-4.77201620488697,1.22026265251156
2024,33,"temperatura_bilineal_c",0.352812060085093,0.0147729303290839,0.340210611694713,0.0530447232677811
2024,33,"altitud_m",-0.000173632649527601,4.58329362495787e-05,-8.34788297145814e-05,9.28741127195629e-05
2025,33,"(Intercept)",-2.55110152644301,0.434001262276844,-2.32968414052394,0.990279143753209
2025,33,"temperatura_bilineal_c",0.27764053976454,0.0186191515928623,0.271434971002261,0.0433780895067162
2025,33,"altitud_m",-0.000266282961076202,5.62571292362498e-05,-0.000325541810250144,0.000111131825960941
2011,34,"(Intercept)",-10.9923662327339,0.481488084121613,-6.42655937104197,2.20928506453002
2011,34,"temperatura_bilineal_c",0.807209510563862,0.0236377259439623,0.613321847658694,0.106679525349293
2012,34,"(Intercept)",-65.9634365114378,3.38004030539062,-59.9873727411379,12.845787080671
2012,34,"x_km",-0.0671762231178717,0.00229980050861665,-0.0615289786071529,0.00759420148640793
2012,34,"y_km",0.0051713008961811,0.0018182980303306,0.00608825934804739,0.00678326296846694
2012,34,"radiacion_bilineal_mj_m2_dia",4.41936246343623,0.200138926330644,4.04293577504823,0.760107852168033
2012,34,"altitud_m",-0.000458320809330239,9.25118521843552e-05,6.93484813080944e-05,0.000160570498919167
2013,34,"(Intercept)",-4.0266257056401,0.315523268903919,-4.45319916819182,1.35784770529733
2013,34,"temperatura_bilineal_c",0.377203469944208,0.0136759231176128,0.387291410466541,0.0634742379584069
2013,34,"altitud_m",-0.000310836286870545,4.18233807934645e-05,-7.74789345001512e-05,7.53019734801274e-05
2014,34,"(Intercept)",-6.60442335013961,0.394699511873249,-7.28143197200558,1.68459394100363
