"anio","semana","escala","modelo","formula","vif_max","colineal","n","MAE","RMSE","sesgo","R2"
2024,35,"log1p","M0",".respuesta ~ 1",NA,FALSE,686,25.7848889252121,44.6057810284845,-16.3026829580741,-0.15544526243948
2024,35,"log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,14.5817739538811,23.033460119514,-7.47878213795665,0.691904435196118
2024,35,"log1p","Malt",".respuesta ~ altitud_m",1,FALSE,686,20.3737600555601,34.9193455426797,-12.3339266325519,0.291892374592144
2024,35,"log1p","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,18.7733265489199,29.9093386789805,-10.1190808185782,0.480505802471009
2024,35,"log1p","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,25.0273546307783,42.6596635944224,-15.514415119325,-0.05682221249414
2024,35,"log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.64409142911352,FALSE,686,18.4477221644659,29.2024293800731,-9.99568225833355,0.504772167380168
2024,35,"log1p","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.76687805430347,FALSE,686,17.3043886188599,27.694370336012,-9.28822543465627,0.554600145470875
2024,35,"log1p","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.18593286618798,FALSE,686,20.3695656663274,34.738801917087,-12.2394186928825,0.299195708548527
2024,35,"log1p","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.45138643344123,FALSE,686,16.8201882925391,26.8414085665376,-9.30674896191752,0.581613478109935
2024,35,"log1p","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,14.1266206312575,22.2582539413484,-7.6257292741919,0.712293770228203
2024,35,"log1p","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",26.6662257162137,TRUE,686,14.6112968860362,23.239882417118,-7.10936607712725,0.686357481258481
2024,35,"log1p","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",16.4431782620721,TRUE,686,14.2221920650757,22.3818173184574,-7.31021992732808,0.709090587391678
2024,35,"log1p","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",28.9825706041788,TRUE,686,14.1633255392355,22.5110119039999,-6.7732175254956,0.705722461085615
2024,35,"log1p","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",44.1150202681873,TRUE,686,14.1920280421745,22.3150619391154,-7.69060226262156,0.710823316015945
2024,35,"log1p","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",17.7189256670543,TRUE,686,13.6510752206054,21.2086495722864,-7.35376633993307,0.738788006988955
2024,35,"log1p","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",50.0465742867317,TRUE,686,13.663799394352,21.2243603959097,-7.35337685263361,0.738400865360539
2025,35,"original","M0",".respuesta ~ 1",NA,FALSE,686,36.9044747839849,47.310094156029,2.62323316211331e-15,-0.00292183920294109
2025,35,"original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,20.5308219097166,25.359967502456,-0.0269996994004704,0.711824636901309
2025,35,"original","Malt",".respuesta ~ altitud_m",1,FALSE,686,29.548261119075,36.0702617527655,-0.0494232215374851,0.417014099527941
2025,35,"original","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,21.3032600183163,26.5900660506872,-0.0261118384167827,0.68319042714475
2025,35,"original","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,31.1267477590494,38.608508180056,-0.0285130707451827,0.332078373569669
2025,35,"original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.52376884071171,FALSE,686,21.0738171509438,26.0435656826172,-0.0239602011016503,0.696079250153508
2025,35,"original","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.81732326410149,FALSE,686,20.9350495082614,25.9375970984587,-0.0349051693216655,0.698547462870409
2025,35,"original","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.25023691422427,FALSE,686,26.3533217519717,32.6639043311033,-0.0487542585051044,0.521925418525441
2025,35,"original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.2330927665739,FALSE,686,20.6342620650354,25.4780544227472,-0.0313380971178755,0.709134651617447
2025,35,"original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,20.487669080375,25.3515774196997,-0.0314161826387729,0.712015285031277
2025,35,"original","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",30.5485337371041,TRUE,686,20.5261466048185,25.3525196291767,-0.0303563185334784,0.711993878318354
2025,35,"original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",307.638944411123,TRUE,686,20.530437576077,25.0625132027009,-0.0316993881581102,0.718545173077947
2025,35,"original","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",307.776344969682,TRUE,686,20.5742707641662,25.0630216758128,-0.0358858959511585,0.718533752542243
2025,35,"original","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",47.537053162762,TRUE,686,20.4342569242965,25.2827223893514,-0.0341044960725369,0.713577496948546
2025,35,"original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",309.976192170441,TRUE,686,20.4774760431855,25.0715414787154,-0.0352859937829645,0.718342359455513
2025,35,"original","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",311.356429842612,TRUE,686,20.4728692979488,25.0265470531512,-0.0377666426070679,0.71935240121832
2025,35,"raiz","M0",".respuesta ~ 1",NA,FALSE,686,33.2241428994034,48.7350380125009,-11.7574986341793,-0.0642461357983468
2025,35,"raiz","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,16.2253092266924,21.7638605307544,-3.60408817176456,0.787757998756326
2025,35,"raiz","Malt",".respuesta ~ altitud_m",1,FALSE,686,25.2861808846424,34.7440408712769,-7.60394578665913,0.45909609331531
2025,35,"raiz","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,16.0495908389671,22.1127189907244,-3.20476017674753,0.780899303813954
2025,35,"raiz","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,27.8731958789069,38.9985292143692,-8.747537439666,0.318515597286332
2025,35,"raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.52376884071171,FALSE,686,16.0171836924875,22.0346668223796,-3.20152819341195,0.782443311394289
2025,35,"raiz","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.81732326410149,FALSE,686,15.8877393925035,21.7960381534518,-3.19205529697464,0.78712993999311
2025,35,"raiz","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.25023691422427,FALSE,686,22.891178758633,31.1020276270646,-6.75744184150567,0.566552133838715
2025,35,"raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.2330927665739,FALSE,686,15.8709657506709,21.7549283046074,-3.19033004906261,0.787932177828902
2025,35,"raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,16.4536020088371,22.1729879063227,-3.58028106707588,0.779703344453043
2025,35,"raiz","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",30.5485337371041,TRUE,686,16.1158542675517,22.1858148145836,-3.20610573561082,0.779448390782997
2025,35,"raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",307.638944411123,TRUE,686,15.6588183100901,20.7159733009505,-3.57288953396755,0.807704044960587
2025,35,"raiz","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",307.776344969682,TRUE,686,15.8565100307629,21.5402407059939,-3.17961772268456,0.79209709013151
2025,35,"raiz","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",47.537053162762,TRUE,686,16.1239226106184,22.1354204223246,-3.18717213353925,0.780449205150778
2025,35,"raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",309.976192170441,TRUE,686,15.8979384580465,21.1132875464097,-3.54256728367788,0.80025717464684
2025,35,"raiz","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",311.356429842612,TRUE,686,15.8645344698932,21.5684656106507,-3.16478651129257,0.791551888763115
2025,35,"log1p","M0",".respuesta ~ 1",NA,FALSE,686,32.4540813825759,51.8429640631096,-21.2717198549834,-0.204312270772187
2025,35,"log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,19.789567602385,31.7825080000807,-5.63347723635037,0.547377860007682
2025,35,"log1p","Malt",".respuesta ~ altitud_m",1,FALSE,686,26.499412767551,40.2671720112848,-17.1529745494164,0.273456329762748
2025,35,"log1p","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,13.8104838511046,19.3962790733763,-5.24922539967548,0.831423779801796
2025,35,"log1p","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,28.8526809684858,44.6604080544313,-18.6865362333461,0.106273084553765
2025,35,"log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.52376884071171,FALSE,686,16.7362239678131,23.729119251127,-5.27875915565071,0.747696833293243
2025,35,"log1p","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.81732326410149,FALSE,686,14.3954674152966,20.7049176172767,-5.62420664242557,0.807909238887864
2025,35,"log1p","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.25023691422427,FALSE,686,24.9834790169102,37.0920605929919,-16.1343187067366,0.383516602933144
2025,35,"log1p","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.2330927665739,FALSE,686,17.0397628521519,24.5477032802665,-5.5767085400437,0.729989163739136
2025,35,"log1p","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,21.7835624593565,37.0215139077329,-4.81844168106533,0.385859395492673
2025,35,"log1p","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",30.5485337371041,TRUE,686,16.8629696838616,24.4657044668864,-6.45185366012896,0.73179003194214
2025,35,"log1p","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",307.638944411123,TRUE,686,19.3159720852061,30.4017878370872,-5.82617870866307,0.585849956338676
2025,35,"log1p","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",307.776344969682,TRUE,686,16.8317161499633,24.3485600187335,-6.47080950657761,0.734352319834544
2025,35,"log1p","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",47.537053162762,TRUE,686,16.9588422843468,24.5988284747456,-6.39258230098417,0.728863296163026
2025,35,"log1p","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",309.976192170441,TRUE,686,20.9849904608572,34.4147381609684,-5.17256788245532,0.469300836655362
2025,35,"log1p","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",311.356429842612,TRUE,686,16.9363929786682,24.5200376758436,-6.40869364861107,0.73059743274876
2011,36,"original","M0",".respuesta ~ 1",NA,FALSE,686,34.25356456939,47.2907095491019,6.83618740049828e-15,-0.00292183920294131
2011,36,"original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,23.508102365843,28.9633319047421,-0.0240234181754954,0.623805475455838
2011,36,"original","Malt",".respuesta ~ altitud_m",1,FALSE,686,29.4164375158481,37.6861132608678,-0.050918888146893,0.363089914492091
2011,36,"original","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,24.308684275831,30.8731574186663,-0.0308928512225386,0.572557675749221
2011,36,"original","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,33.7738957184176,47.1848196669102,0.0243348812742859,0.00156447024789175
2011,36,"original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.0379789849683,FALSE,686,24.2101386030498,30.7255902876502,-0.0263406882670641,0.576634077176419
2011,36,"original","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.81009489380501,FALSE,686,24.134159797265,30.2530357118566,-0.04208227461286,0.589556532377312
2011,36,"original","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.01344460008325,FALSE,686,29.4326486520842,37.7268364112157,-0.0297495251702827,0.36171269638609
2011,36,"original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",1.85448500336506,FALSE,686,24.2264200313925,30.1116601496748,-0.0362298592741754,0.593383658633582
2011,36,"original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,23.4651618404818,28.9802587544558,-0.0307437554252636,0.623365633179173
2011,36,"original","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",30.3895688700195,TRUE,686,23.2394545864804,28.7808927339963,-0.0388660872732116,0.628529825534738
2011,36,"original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",4.50065787137528,FALSE,686,20.9387462545648,27.1566336573847,0.000135869093507507,0.669274794178041
2011,36,"original","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",33.6755825281303,TRUE,686,19.8863869804761,26.354411787924,-0.00552394614103316,0.688525797148824
2011,36,"original","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",47.7216453958843,TRUE,686,23.2961439062282,28.8109527783884,-0.0397508709928821,0.627753460368751
2011,36,"original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.57696524228781,FALSE,686,20.9785705001508,27.1793708159643,-0.00712821449366567,0.668720756476689
2011,36,"original","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",55.1903380467725,TRUE,686,19.5277488316401,26.1957628893666,-0.00590654782006521,0.692264549104965
2011,36,"raiz","M0",".respuesta ~ 1",NA,FALSE,686,29.6293175376592,48.9570101043334,-12.7497562299784,-0.0748434185826645
2011,36,"raiz","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,16.964536894933,26.8174790103701,-5.21364119599812,0.677483954007787
2011,36,"raiz","Malt",".respuesta ~ altitud_m",1,FALSE,686,23.3326533386389,37.1085849932158,-8.55564410109026,0.382461246671432
2011,36,"raiz","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,18.1709422466879,28.3908397403794,-5.67513025531975,0.638530295186887
2011,36,"raiz","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,28.4782712095407,48.8864504957868,-12.424128978786,-0.0717474011635508
2011,36,"raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.0379789849683,FALSE,686,18.2326614805293,28.5617749832112,-5.66714242279541,0.634164526628357
2011,36,"raiz","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.81009489380501,FALSE,686,17.9388813236761,27.612606877272,-5.53389611410143,0.658075478579681
2011,36,"raiz","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.01344460008325,FALSE,686,22.9439019648684,37.5108802068143,-8.43877516659196,0.368999158657764
2011,36,"raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",1.85448500336506,FALSE,686,17.9854733230982,27.8000907283136,-5.52558063889621,0.653416522818272
2011,36,"raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,16.9479816532895,26.7992508720309,-5.20635217043474,0.677922240480208
2011,36,"raiz","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",30.3895688700195,TRUE,686,17.0671397489685,26.9598841432724,-5.21626423627762,0.674049635460898
2011,36,"raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",4.50065787137528,FALSE,686,17.1359984075443,27.1331902955003,-4.44299266749574,0.669845554472018
2011,36,"raiz","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",33.6755825281303,TRUE,686,16.7980732042017,26.7941453446828,-4.40070224315497,0.678044946908243
2011,36,"raiz","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",47.7216453958843,TRUE,686,17.1520415419381,27.1072113125752,-5.21072456877093,0.670477472097598
2011,36,"raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.57696524228781,FALSE,686,17.1649185355769,27.1475578701857,-4.44329463034281,0.669495814946598
2011,36,"raiz","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",55.1903380467725,TRUE,686,16.6947485331788,26.792801439074,-4.39568884498644,0.678077242497091
2011,36,"log1p","M0",".respuesta ~ 1",NA,FALSE,686,28.7625976291009,51.5706381039623,-20.6709126712421,-0.192670392651635
2011,36,"log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,18.1267738588843,32.6240629793841,-11.9174698980933,0.522699904074782
2011,36,"log1p","Malt",".respuesta ~ altitud_m",1,FALSE,686,24.5678556512523,43.2574875809085,-17.4723196257583,0.160853067127982
2011,36,"log1p","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,18.6365155566977,32.4568886576902,-12.9998069768328,0.52757899478538
2011,36,"log1p","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,27.2870962979546,51.415462756845,-20.1168529583826,-0.185503733178735
2011,36,"log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.0379789849683,FALSE,686,18.7686997343572,33.61833861878,-13.0523995526367,0.493163454062009
2011,36,"log1p","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.81009489380501,FALSE,686,18.3855033755261,31.8225682238755,-12.7847898990462,0.545864052205156
2011,36,"log1p","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.01344460008325,FALSE,686,23.7948781062449,43.7742078414798,-17.1512927683942,0.140685739093449
2011,36,"log1p","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",1.85448500336506,FALSE,686,18.5020238596554,33.0181929055382,-12.8427090516774,0.511097757769244
2011,36,"log1p","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,18.1420509081265,32.6486789514033,-11.9131411605462,0.521979353823121
2011,36,"log1p","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",30.3895688700195,TRUE,686,18.7496320099548,34.1325898151738,-11.8704745434359,0.477538959049175
2011,36,"log1p","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",4.50065787137528,FALSE,686,20.4777415629563,37.7035503560226,-6.57239200669612,0.362500390653929
2011,36,"log1p","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",33.6755825281303,TRUE,686,20.5921069942586,37.6513591470443,-6.74092833316638,0.364264089122304
2011,36,"log1p","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",47.7216453958843,TRUE,686,18.9693923061169,34.7260113583368,-11.7158075219417,0.459214256551166
2011,36,"log1p","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.57696524228781,FALSE,686,20.4724029193611,37.6927147930347,-6.57180536858893,0.362866757986177
2011,36,"log1p","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",55.1903380467725,TRUE,686,20.6321270088773,37.6841187423441,-6.75480158438923,0.363157328997742
2012,36,"original","M0",".respuesta ~ 1",NA,FALSE,686,72.70899800602,89.1825528304429,6.89022808277724e-15,-0.00292183920294109
2012,36,"original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,36.610779088762,42.6234170054955,-0.0376171821560697,0.770911222392624
2012,36,"original","Malt",".respuesta ~ altitud_m",1,FALSE,686,52.9110833470399,63.4464969421929,-0.1008729669057,0.492398863430864
2012,36,"original","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,40.1317913795491,47.240193359041,-0.0511503966157539,0.718595769584534
2012,36,"original","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,60.724858957742,78.9863160561398,-0.0227230119800869,0.21329663781283
2012,36,"original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.27509485791206,FALSE,686,39.2076169664726,46.744305921839,-0.0442794053662971,0.724472646931531
2012,36,"original","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.78499304702644,FALSE,686,37.2833639360053,44.185852205094,-0.0662760002767931,0.753808100002399
2012,36,"original","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.06800391676569,FALSE,686,45.4091412013753,57.6256029425929,-0.0771177089489646,0.58126597293429
2012,36,"original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.1462601570513,FALSE,686,35.9858975955854,43.3663493185838,-0.0532547094703541,0.762855521999551
2012,36,"original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,35.7972999215543,42.1272090527826,-0.0446232003453261,0.776214128337963
2012,36,"original","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",30.3088672586908,TRUE,686,36.2163574793618,42.4234358522641,-0.0452967646301541,0.773055863394214
2012,36,"original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",39.2439209366999,TRUE,686,30.0607577377661,37.1061028278709,-0.0384387324195521,0.826380709797734
2012,36,"original","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",43.8954476681334,TRUE,686,28.0624703111069,35.0673810304013,-0.0214565564585327,0.844934939319274
2012,36,"original","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",49.6125480762508,TRUE,686,35.7934474973186,42.1492901225597,-0.0488340205782944,0.775979471137092
2012,36,"original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",42.0499968524819,TRUE,686,27.5911642797709,34.8459824231728,-0.045601082712456,0.846886771029457
2012,36,"original","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",50.5582050862579,TRUE,686,27.0848904384905,34.0795541885636,-0.0303255587019269,0.853548070218966
2012,36,"raiz","M0",".respuesta ~ 1",NA,FALSE,686,63.3371720928611,92.198188036564,-23.535581116609,-0.0718945452440354
2012,36,"raiz","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,22.179158842127,31.5868982206095,-3.94296402089161,0.874188236198093
2012,36,"raiz","Malt",".respuesta ~ altitud_m",1,FALSE,686,41.6781026924473,58.337163089938,-11.954780765529,0.570861083462397
2012,36,"raiz","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,25.6588509004657,36.9831753569765,-4.53108531199611,0.827529158494132
2012,36,"raiz","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,52.8441555733897,81.2037272469924,-17.9276749665468,0.168505814782781
2012,36,"raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.27509485791206,FALSE,686,25.4448989112631,37.1685437493333,-4.37006865207759,0.825795896571251
2012,36,"raiz","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.78499304702644,FALSE,686,22.1184294448677,32.3725656797272,-3.989537222873,0.867851715327794
2012,36,"raiz","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.06800391676569,FALSE,686,34.2074921621442,52.8360071078223,-9.37110925962179,0.647980056621526
2012,36,"raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.1462601570513,FALSE,686,21.8063508744647,32.5964487756323,-3.76797925796171,0.866017565237697
2012,36,"raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,21.1856626033054,30.3298978209538,-3.89678838304664,0.884002352037887
2012,36,"raiz","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",30.3088672586908,TRUE,686,22.3438362559089,31.8868096208723,-3.90440127265495,0.871787778086051
2012,36,"raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",39.2439209366999,TRUE,686,19.2593241960416,28.8403712802141,-3.04748195066793,0.895116062527123
2012,36,"raiz","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",43.8954476681334,TRUE,686,19.2312283342344,29.0645022289181,-3.00980776163164,0.893479531530118
2012,36,"raiz","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",49.6125480762508,TRUE,686,21.1554890175583,30.6323599531414,-3.78590770477117,0.881677264324272
2012,36,"raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",42.0499968524819,TRUE,686,17.402780895239,26.4887236423339,-2.78964814513961,0.91152321084816
2012,36,"raiz","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",50.5582050862579,TRUE,686,17.3433755831274,26.4290765131408,-2.78405471375026,0.911921225093972
2012,36,"log1p","M0",".respuesta ~ 1",NA,FALSE,686,58.3255498680164,97.3830329042909,-39.2972247140656,-0.195842216456753
2012,36,"log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,23.5887022451425,46.452729971738,-6.23452148221297,0.727899228608857
2012,36,"log1p","Malt",".respuesta ~ altitud_m",1,FALSE,686,43.1428406816365,68.8344866406668,-28.0385994497506,0.402525403568881
2012,36,"log1p","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,19.9926640705013,32.9358189303412,-10.5301111848752,0.863213189946137
2012,36,"log1p","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,51.2661438378356,88.6602486941042,-34.2175296609031,0.00879113118132557
2012,36,"log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.27509485791206,FALSE,686,19.7716074676682,32.9397504504783,-10.3111507667279,0.863180531751329
2012,36,"log1p","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.78499304702644,FALSE,686,17.5965122475422,29.004877290407,-9.29198550356674,0.893916130210389
2012,36,"log1p","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.06800391676569,FALSE,686,35.4813683497212,61.4100345107732,-23.1698103681843,0.524461184403516
