"anio","semana","n_celdas","estado","escala","modelo","formula","vif_max","MAE","RMSE","sesgo","R2","moran_I","moran_p","familia","nugget","psill","range_km","SSE","tipo_kriging","RMSE_mcg_kriging","MAE_mcg_kriging","sesgo_mcg_kriging","R2_predictivo_mcg_kriging","n_validacion_kriging","cobertura95_escala","validacion"
2024,45,686,"FINAL_KRIGING","original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.23061864588408,25.1357461529227,33.9525262317349,0.0123882938946473,0.626484572929672,0.772048863700855,0.005,"esferico",197.169947001748,1026.73595567991,86.1379753260137,24939.0696321527,"universal",15.8321156318532,10.5260104406579,0.0456282943365732,0.918783875218747,686,0.951895043731778,"LOO_condicional_covarianza_fija"
2025,45,686,"FINAL_KRIGING","original","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",2.12162920480997,13.0172603694581,18.9245595800753,-0.00999166071109335,0.169551876943344,0.881501496324609,0.005,"esferico",2.02205913439109,398.720040853774,103.950545331379,2139.70656046205,"universal",5.35041454732316,3.79722048310064,0.0114997321640379,0.933620219818042,686,0.944606413994169,"LOO_condicional_covarianza_fija"
2011,46,686,"FINAL_KRIGING","raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",8.61355081719055,39.921862918876,51.9206787046558,-4.89651252459831,0.534869900760471,0.746738001022312,0.005,"esferico",0.495685641973003,4.67521977441487,51.1447020816574,4.58639412678406,"universal",24.3250803418382,16.7841104277709,-1.23817172921511,0.89790551350007,686,0.96064139941691,"LOO_condicional_covarianza_fija"
2012,46,686,"FINAL_KRIGING","log1p","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.06886767689536,29.5235222319523,42.4842607319177,-6.72849376352813,0.811921603579888,0.828568920738653,0.005,"esferico",0,0.111225059379114,46.9916606169054,0.00295976869876953,"universal",16.5957511263212,10.8395246892222,-0.763157818058383,0.971300349424753,686,0.96064139941691,"LOO_condicional_covarianza_fija"
2013,46,686,"FINAL_KRIGING","log1p","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",7.33292171668635,19.7818313864093,30.4140206570638,-7.72524125528961,0.886430969791527,0.741852742177845,0.005,"esferico",0.0149490837027103,0.296503133289751,44.8352101922036,0.00585083205847201,"universal",13.0327517862059,7.44950679025009,-0.969573800463383,0.979146234184798,686,0.959183673469388,"LOO_condicional_covarianza_fija"
2014,46,686,"FINAL_KRIGING","raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",3.92014102654613,37.1211232833097,46.8928006863201,-10.331789553521,0.568977430705984,0.824523205286026,0.005,"esferico",0,11.8280598421839,66.3695188224713,28.2583609304136,"universal",14.3921615121018,10.2879653215293,-1.36009708145902,0.959398720893344,686,0.927113702623907,"LOO_condicional_covarianza_fija"
2015,46,686,"FINAL_KRIGING","original","MT",".respuesta ~ temperatura_bilineal_c",1,20.9335441469315,26.9241961188894,-0.000111081897533726,0.841239430557717,0.843113592868051,0.005,"esferico",0,738.576176461598,58.4391609259405,60770.148874601,"universal",8.22566634064673,5.21570812720478,-0.00183108828786903,0.985181667495011,686,0.96064139941691,"LOO_condicional_covarianza_fija"
2016,46,686,"FINAL_KRIGING","log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",3.75134459398617,20.7324458821612,29.3440897622187,-5.01057818339357,0.390628340468487,0.887930089327768,0.005,"gaussiano",0.00726713152723595,0.137780556782182,26.7059587170789,0.00328916444967609,"universal",11.7100202361192,7.92098109454696,-0.528860805255166,0.902958777611499,686,0.880466472303207,"LOO_condicional_covarianza_fija"
2017,46,686,"FINAL_KRIGING","raiz","MT",".respuesta ~ temperatura_bilineal_c",1,21.36698679414,30.7323445122615,-7.77632784060534,0.506590553952654,0.688406853091214,0.005,"esferico",1.48059854331476,6.58252288486431,46.9967054805369,2.23669902355188,"universal",18.4275750501053,10.618151078613,-2.75257207036771,0.822600475764147,686,0.941690962099125,"LOO_condicional_covarianza_fija"
2018,46,686,"FINAL_KRIGING","log1p","MT",".respuesta ~ temperatura_bilineal_c",1,21.4128768141813,27.3554638504376,-6.372684710693,0.806567638858088,0.798772004916976,0.005,"esferico",0,0.210626142306943,44.4336762212828,0.00399661257965704,"universal",13.1198614900052,8.91796542993785,-0.823156084925662,0.955506203231542,686,0.938775510204082,"LOO_condicional_covarianza_fija"
2019,46,686,"FINAL_KRIGING","original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",7.06358811703283,21.2739309676992,27.2302990813945,-0.00704685364111099,0.315518504911452,0.828550053361023,0.005,"esferico",23.6162967817991,764.754618221287,63.4990709104243,12435.6005292545,"universal",9.71570823948167,7.17999085401111,-0.00452786444331621,0.912862355117973,686,0.975218658892128,"LOO_condicional_covarianza_fija"
2020,46,686,"FINAL_KRIGING","original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",2.75784673493827,27.4968534806062,32.9597115275278,-0.0224861808667803,0.251369526750609,0.785647517292911,0.005,"esferico",101.11444538539,1114.07684865552,67.4925404871875,61484.5613587879,"universal",14.5917733256847,9.36617420393046,-0.00586574548407029,0.853270699765073,686,0.947521865889213,"LOO_condicional_covarianza_fija"
2021,46,686,"FINAL_KRIGING","raiz","Mxy",".respuesta ~ x_km + y_km",1.3544415662,22.8922332136949,30.4096938916286,-5.09392625798241,0.40389652184587,0.769343914634082,0.005,"gaussiano",1.10396984454173,4.3421940754558,28.9718026555995,0.306907095697826,"universal",14.2424726919815,9.92826145211066,-1.28392144339313,0.869241975764689,686,0.93731778425656,"LOO_condicional_covarianza_fija"
2022,46,686,"FINAL_KRIGING","raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",6.36095348713704,25.3419577321523,31.9823293494352,-2.05694294090848,0.585139141966275,0.840129886429697,0.005,"gaussiano",0.246047614474924,1.89604293163591,27.9807014037755,0.111905791259941,"universal",11.9277052192324,8.77842761097809,-0.310441190418561,0.942297308152391,686,0.938775510204082,"LOO_condicional_covarianza_fija"
2023,46,686,"FINAL_KRIGING","raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",8.31815327457335,16.4473358914161,22.471499473119,-3.79864233962652,0.879459122072071,0.756224418637022,0.005,"esferico",0.117051300446148,3.68965208509976,41.4660480890054,1.15053612156289,"universal",8.22576734719715,5.39499843936048,-0.823794475047039,0.983848119661662,686,0.947521865889213,"LOO_condicional_covarianza_fija"
2024,46,686,"FINAL_KRIGING","original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,14.5218504807984,18.8738335417048,-0.019281659521184,0.180461040427434,0.711445512176599,0.005,"esferico",43.179913219012,338.616874859959,74.934219255762,12876.0308288574,"universal",9.99331368499729,5.64830542947508,-0.0380588774980588,0.770243184599673,686,0.924198250728863,"LOO_condicional_covarianza_fija"
2025,46,686,"FINAL_KRIGING","log1p","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,16.8290373244342,22.1114042771896,-5.86835171781201,0.770666519412106,0.36721415108131,0.005,"exponencial",0.159545553469859,0.311629957785829,12.467723160424,0.00258417250148931,"universal",12.033692332163,7.90058875812182,-2.58387227340545,0.932074535135846,686,0.948979591836735,"LOO_condicional_covarianza_fija"
2011,47,686,"FINAL_KRIGING","raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",1.91381564028651,47.1039228946755,69.1364364534713,-16.7164565900815,0.461527449963764,0.831984109577151,0.005,"esferico",0.255720852295361,18.1323946811557,68.265679564442,25.6859301383193,"universal",23.014612505664,12.8207911326393,-2.30489137615545,0.940329878530998,686,0.924198250728863,"LOO_condicional_covarianza_fija"
2012,47,686,"FINAL_KRIGING","raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.49446105140973,18.5280401075371,33.4787400196095,-4.1272622409973,0.61448521142266,0.735917331440387,0.005,"exponencial",0,4.303859504154,18.0005233129056,0.223235761132711,"universal",12.5343416138618,7.29308649102427,-1.04049773435579,0.945961176336593,686,0.956268221574344,"LOO_condicional_covarianza_fija"
2013,47,686,"FINAL_KRIGING","log1p","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",4.60242379702254,34.1136556597913,43.0133777022859,-10.1485639311213,0.640769408283224,0.756316997113537,0.005,"esferico",0.0358541261741453,0.257843113701818,39.3409363978483,0.00428533845732719,"universal",16.2805839996255,11.0413013064682,-1.50906915776343,0.948535687308887,686,0.978134110787172,"LOO_condicional_covarianza_fija"
2014,47,686,"FINAL_KRIGING","original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",8.48499838110411,23.5447985330043,32.8981863458389,0.0135005381385192,0.559388381303409,0.832348449192226,0.005,"esferico",0,1201.79255034851,53.7312468372546,579529.495987691,"universal",11.0100932672977,8.19442970286679,-0.0225702083950342,0.950649219176882,686,0.962099125364432,"LOO_condicional_covarianza_fija"
2015,47,686,"FINAL_KRIGING","raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.15785476441061,21.2276871815515,27.9607007653292,-1.8153688345767,0.828659791114495,0.795870680347615,0.005,"esferico",0.0331433211681504,1.87312352400608,58.7006512653898,0.182288401780518,"universal",10.4193466455009,6.74198432137967,-0.303553756313842,0.976207276227982,686,0.946064139941691,"LOO_condicional_covarianza_fija"
2016,47,686,"FINAL_KRIGING","raiz","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.83588120394653,25.6009954679133,34.5054965947857,-3.49692977405815,0.636734628423104,0.783399187849424,0.005,"esferico",0.257773941583629,3.52463477556915,62.8955818827326,1.35063037229532,"universal",13.8477878990289,8.14691625500692,-0.75662183970368,0.941492944413946,686,0.93731778425656,"LOO_condicional_covarianza_fija"
2017,47,686,"FINAL_KRIGING","original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",3.67592574869288,31.0730936702676,40.2803372279538,-0.0204412274258315,0.061483595595107,0.675993782728732,0.005,"esferico",164.003254408851,1440.61767486535,35.602422990727,211984.952367672,"universal",22.0300437039829,14.7389931019758,-0.0024293468973715,0.719271574492123,686,0.944606413994169,"LOO_condicional_covarianza_fija"
2018,47,686,"FINAL_KRIGING","raiz","MT",".respuesta ~ temperatura_bilineal_c",1,32.5571486377828,40.1490853199197,-4.902922151416,0.535194877017766,0.919957543714762,0.005,"gaussiano",0.0591467820084079,5.60691835915317,32.879098342321,3.20426255345024,"universal",12.505149977319,8.76663876095645,-0.292712854847137,0.954908217416473,686,0.618075801749271,"LOO_condicional_covarianza_fija"
2019,47,686,"FINAL_KRIGING","original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",3.77077602167522,20.3007689218612,25.3488508549038,0.0116448533928645,0.405178004008509,0.743007612258714,0.005,"esferico",99.1718636949772,551.890828433581,62.1975805571011,16236.8252715682,"universal",12.3735952899191,7.99928813033315,0.00161917329492014,0.858269838471007,686,0.965014577259475,"LOO_condicional_covarianza_fija"
2020,47,686,"FINAL_KRIGING","original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",6.42860208078731,20.0763671077244,25.5520006947806,0.00168399593488085,0.0967298090720087,0.818679080293793,0.005,"esferico",0,709.751814080613,59.7327810973846,85949.0428218903,"universal",10.2028315704085,6.93973564319898,-0.0507554896750214,0.855984481733673,686,0.93002915451895,"LOO_condicional_covarianza_fija"
2021,47,686,"FINAL_KRIGING","original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",3.77419014302722,19.5789416542266,24.8446362736702,-0.0281972724975805,0.337633786461183,0.728239187398508,0.005,"esferico",128.754252037823,592.755020368719,106.071231850511,1726.22347097924,"universal",12.5203853726684,8.5687571932483,-0.041533545122288,0.831783621674293,686,0.946064139941691,"LOO_condicional_covarianza_fija"
2022,47,686,"FINAL_KRIGING","raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,16.9862706111137,21.6061387704856,-1.98639693931058,0.703551932828432,0.70398719765406,0.005,"esferico",0.450234378214755,1.68515841532837,62.3091657777349,0.0246555990588639,"universal",9.29041947523858,6.50342676874118,-0.725471121259907,0.94518935059046,686,0.966472303206997,"LOO_condicional_covarianza_fija"
2023,47,686,"FINAL_KRIGING","original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",8.8942316973866,17.0303786754859,22.5365712895332,-0.00644091840541151,0.79581101041247,0.684516313213573,0.005,"esferico",79.9176451525663,443.54924656051,63.4634949147037,5322.20864446565,"universal",11.3702334021111,7.70347735786669,-0.0173097209425005,0.948024892879838,686,0.954810495626822,"LOO_condicional_covarianza_fija"
2024,47,686,"FINAL_KRIGING","original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,24.0372981505654,33.6167899332912,-0.0272214702897497,0.0942531829892425,0.682823871491314,0.005,"exponencial",231.451711237014,953.862049009416,44.1347689701534,15050.7795925769,"universal",17.3618491830797,10.9809618030324,-0.0725791778098288,0.758405916460914,686,0.946064139941691,"LOO_condicional_covarianza_fija"
2025,47,686,"FINAL_KRIGING","log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,17.2337643013057,23.8552649061015,-3.75841979780611,0.692494255478521,0.833588542696388,0.005,"esferico",0,0.0960306197399114,51.8376940421752,0.0014416347631062,"universal",6.81491322320939,4.42573011825506,-0.339576436304388,0.974903947956493,686,0.962099125364432,"LOO_condicional_covarianza_fija"
2011,48,686,"FINAL_KRIGING","raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",8.85263902576999,31.579027226493,45.3012236948803,-6.30766790149561,0.636895512765133,0.667877496436785,0.005,"esferico",1.68644742911526,4.28251507423239,63.3058323959521,0.922501403001315,"universal",24.9984123343961,15.3644872785521,-2.61931977457937,0.889430179802568,686,0.9533527696793,"LOO_condicional_covarianza_fija"
2012,48,686,"FINAL_KRIGING","raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",7.73909630193811,24.2873190097765,36.1601452714908,-6.92162847792308,0.856515711753402,0.599176261620015,0.005,"esferico",2.09665182676243,4.86261861542409,52.8404912017569,4.45115005552179,"universal",22.8854071220536,13.1245598209072,-3.15195706830753,0.942527339717245,686,0.941690962099125,"LOO_condicional_covarianza_fija"
2013,48,686,"FINAL_KRIGING","raiz","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,21.5261214477718,29.3080093255476,-7.52191134731104,0.581978726263649,0.698882841941646,0.005,"gaussiano",2.18826677937181,5.63681128562352,18.9088546730517,0.42996885213988,"universal",16.9380239180595,10.9103153838985,-2.62694984785011,0.860378845197929,686,0.944606413994169,"LOO_condicional_covarianza_fija"
2014,48,686,"FINAL_KRIGING","raiz","MT",".respuesta ~ temperatura_bilineal_c",1,12.7679205611157,16.9776513637566,-2.80897866642897,0.868114077373985,0.654822818612867,0.005,"esferico",0.508559431997421,2.34308345776211,38.6399987394981,0.624121636024517,"universal",9.19856350499716,6.06841576634203,-1.08769433071875,0.961284645379268,686,0.93731778425656,"LOO_condicional_covarianza_fija"
2015,48,686,"FINAL_KRIGING","raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.65467634997522,13.6133569099976,18.7557085085182,-3.43952024876746,0.842764262970975,0.719443453746686,0.005,"gaussiano",2.21796165950149,9.91997454070436,266.897808876575,3.16898638045657,"universal",16.9825297736019,12.2971758689181,-2.78092642537184,0.871089266073493,686,0.928571428571429,"LOO_condicional_covarianza_fija"
2016,48,686,"FINAL_KRIGING","original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",9.71503372320236,16.3061060786019,20.7159368161943,-0.0217231117706439,0.189851463564978,0.798895402012792,0.005,"esferico",46.9261757293802,437.621869542136,85.0649694454494,1783.89959502518,"universal",8.79561893142628,5.96678942380553,0.0210237195598182,0.853954457253554,686,0.946064139941691,"LOO_condicional_covarianza_fija"
2017,48,686,"FINAL_KRIGING","original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,18.017984755472,22.8780009051103,-0.0090393002531045,0.0981507812518336,0.596414112720427,0.005,"gaussiano",162.872970154561,361.191430521516,19.4880263025295,1672.26304862724,"universal",14.0936038945931,8.94096353236414,-0.0655200199028493,0.657751218655833,686,0.934402332361516,"LOO_condicional_covarianza_fija"
2018,48,686,"FINAL_KRIGING","raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",4.89352407277,18.5462771610349,24.5279086118878,-2.08169832714717,0.448195683430323,0.804323744246158,0.005,"esferico",0,2.14868127024392,57.934324970427,0.544917948600859,"universal",10.1755064418816,6.46694187935016,-0.289846478641461,0.905032255872236,686,0.938775510204082,"LOO_condicional_covarianza_fija"
2019,48,686,"FINAL_KRIGING","original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,11.5784788911272,15.1669118237327,-0.0167967549379096,0.203073189045491,0.701191981371872,0.005,"exponencial",18.2875706430379,214.313031194943,21.9255581623739,2924.67435992674,"universal",7.67736956545832,4.65177062019181,-0.0430584775061542,0.795803164373389,686,0.938775510204082,"LOO_condicional_covarianza_fija"
2020,48,686,"FINAL_KRIGING","raiz","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",2.20211726719756,25.2398712776088,32.8345344068151,-7.32157120282255,0.487141420735196,0.78846581828359,0.005,"esferico",0,7.80218859730089,45.8906506594316,9.20405596459559,"universal",12.6798841457918,8.5573761307555,-1.22135123080019,0.923516725870303,686,0.919825072886297,"LOO_condicional_covarianza_fija"
2021,48,686,"FINAL_KRIGING","raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,27.8308527682705,38.7994454513617,-4.66074098545831,0.370556548671801,0.708519129810331,0.005,"gaussiano",1.3952240411595,3.5487432119431,23.6675301667547,1.32696729060967,"universal",17.1006802584393,12.312994236083,-1.50392383283342,0.877726468307856,686,0.970845481049563,"LOO_condicional_covarianza_fija"
2022,48,686,"FINAL_KRIGING","raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",4.7254328507226,16.0700709734515,21.3295856690583,-4.11312026307792,0.839572350544011,0.635759197388624,0.005,"esferico",0.70826028551252,3.48856752016927,40.3017714197074,0.0369163044080663,"universal",10.9245411267969,7.32915968771734,-1.54632416826963,0.957915633920477,686,0.940233236151603,"LOO_condicional_covarianza_fija"
2023,48,686,"FINAL_KRIGING","raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",6.65018717890719,15.0255998655588,20.3372074674885,-2.77499687588982,0.689868028148977,0.651661152927003,0.005,"esferico",0.519621987372437,2.65054169093166,80.7359751368934,0.246903079859439,"universal",8.64765753346991,5.84554358321172,-0.946981062217239,0.943926086564742,686,0.934402332361516,"LOO_condicional_covarianza_fija"
2024,48,686,"FINAL_KRIGING","raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,18.3767905806966,28.0542884882217,-8.6007710096864,0.466225659661909,0.710098372695428,0.005,"esferico",1.55586392016471,8.07394911482358,65.9936015845645,12.3520166904187,"universal",14.0561725980867,7.80237760075165,-2.73918000295891,0.866003536054368,686,0.941690962099125,"LOO_condicional_covarianza_fija"
2025,48,686,"FINAL_KRIGING","log1p","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,16.7180465782495,21.893615051705,-2.50056760662113,0.68084344505498,0.83567612090101,0.005,"gaussiano",0.00401659452090478,0.0608913443045851,22.1209852602922,0.000802778606260698,"universal",6.51412262669303,4.59523776608418,-0.245733618289,0.971745952392363,686,0.932944606413994,"LOO_condicional_covarianza_fija"
2011,49,686,"FINAL_KRIGING","raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",1.94772578766685,44.3353164862674,67.0326301227296,-13.3514641088616,0.561679880274386,0.587370068191714,0.005,"exponencial",1.18723222429825,12.4233643364801,14.6011293564126,5.98013147805296,"universal",45.4095962850377,27.0798299567234,-5.58088218299926,0.798852718312658,686,0.940233236151603,"LOO_condicional_covarianza_fija"
2012,49,686,"FINAL_KRIGING","original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",1.92058507266908,28.5126983624785,38.2269006151067,-0.0473085025180387,0.523115651092324,0.726889812814371,0.005,"esferico",267.643752344347,1264.47792936927,65.078711687183,61735.0236012569,"universal",19.5628916184445,12.3873603353557,-0.00527408359642376,0.875106167611236,686,0.946064139941691,"LOO_condicional_covarianza_fija"
2013,49,686,"FINAL_KRIGING","original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.20051588272451,32.9163525488351,43.0137647993963,-0.030219338154623,0.835749699487063,0.782915632180503,0.005,"esferico",123.589703135741,1920.12084672688,63.4216398032764,347021.035169627,"universal",17.2281237638713,11.1248154670528,-0.0603499701682546,0.973650812571198,686,0.946064139941691,"LOO_condicional_covarianza_fija"
2014,49,686,"FINAL_KRIGING","log1p","MT",".respuesta ~ temperatura_bilineal_c",1,20.3427610862445,27.3198237147373,-7.53892508539767,0.655769336621774,0.724096471560625,0.005,"esferico",0.0842430382076914,0.293922508734772,64.5253248342168,0.000741302666751321,"universal",10.215557046482,7.20227980028852,-1.42127307471757,0.951869776856377,686,0.967930029154519,"LOO_condicional_covarianza_fija"
2015,49,686,"FINAL_KRIGING","original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,11.7567777057679,14.9822639012267,-0.0117475505055525,0.754446477360807,0.773540522658972,0.005,"esferico",17.7399066252789,229.376991697033,79.6932846698592,385.211819952732,"universal",6.04955004571495,4.3170544564823,-0.0285776067825721,0.959965221382478,686,0.943148688046647,"LOO_condicional_covarianza_fija"
2016,49,686,"FINAL_KRIGING","original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",1.6031905920847,20.8557643225303,25.8652404214663,5.20375115942799e-05,0.265119433405481,0.869364567593512,0.005,"exponencial",0,1035.60784248397,65.4796741138896,1777.20137646987,"universal",8.02560082667094,5.54019857879772,-0.0129850341065227,0.929247981551053,686,0.954810495626822,"LOO_condicional_covarianza_fija"
2017,49,686,"FINAL_KRIGING","raiz","MT",".respuesta ~ temperatura_bilineal_c",1,15.2057081759217,20.3983662784323,-3.452846561149,0.423161759802694,0.657579178234353,0.005,"exponencial",0.605836929285877,3.10793558489515,26.5545135610419,0.0273300639255871,"universal",10.1596848915271,6.62539427783408,-1.3243951769254,0.856905234220465,686,0.944606413994169,"LOO_condicional_covarianza_fija"
2018,49,686,"FINAL_KRIGING","original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",8.17365141460727,12.6422889861562,16.035510637059,-0.0148298714105962,0.15601119841305,0.544090584312044,0.005,"exponencial",0,248.439629674272,9.90643992007229,231.309007138051,"universal",10.2207675778218,6.23437301944391,-0.0142039812084264,0.657123184047968,686,0.944606413994169,"LOO_condicional_covarianza_fija"
2019,49,686,"FINAL_KRIGING","original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.32251402559526,14.981093182154,18.7120873912603,-0.0181052440870315,0.76357720183742,0.76503485321378,0.005,"esferico",0,365.042641446949,51.0988593324385,11887.9460510429,"universal",8.51052522495568,5.86878478655853,-0.0772844534109792,0.951094511028509,686,0.908163265306122,"LOO_condicional_covarianza_fija"
2020,49,686,"FINAL_KRIGING","original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",8.1622465605458,17.3618156183387,22.0149125164979,-0.0236837376827545,0.873170831916787,0.671791244175114,0.005,"esferico",105.654773911398,402.117679632584,47.2849886169372,5020.10016162303,"universal",12.2297765646821,8.39115135173341,-0.0393744094542225,0.960859870243464,686,0.956268221574344,"LOO_condicional_covarianza_fija"
2021,49,686,"FINAL_KRIGING","original","MT",".respuesta ~ temperatura_bilineal_c",1,18.3863454341693,24.0584279777915,-0.00168343792809909,0.687050651895079,0.7642891587018,0.005,"esferico",70.9025310721434,583.017552026375,92.5308150013901,11811.6269231783,"universal",10.6983746614122,7.53391762301686,-0.00124383591475501,0.938116457813642,686,0.943148688046647,"LOO_condicional_covarianza_fija"
2022,49,686,"FINAL_KRIGING","raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.38531972872498,19.3965288434217,24.5107322750346,-5.02865101305316,0.655898051226481,0.645450204853176,0.005,"exponencial",0,5.3061379133265,14.0859741598377,0.420048624543776,"universal",11.8943665506333,8.24323588859037,-1.63255829817227,0.91896788102158,686,0.921282798833819,"LOO_condicional_covarianza_fija"
2023,49,686,"FINAL_KRIGING","log1p","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",2.64604900706224,8.27156404989924,12.2039511758884,-1.48581706167995,0.927539726603744,0.617876595145337,0.005,"exponencial",0.114500374108497,0.316215870661332,26.2610766497993,0.00476879716233872,"universal",7.37632111146284,3.96209824629138,-0.711525246482383,0.973528492495766,686,0.93731778425656,"LOO_condicional_covarianza_fija"
2024,49,686,"FINAL_KRIGING","original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",3.40336809981962,10.2299721181924,14.0402432036033,-0.00680113841511596,0.303412904077118,0.73095719579545,0.005,"exponencial",34.6189751838551,254.536266612659,78.7870992894806,372.362197750086,"universal",7.07655708503775,3.77990105816707,-0.0150744124502801,0.82304200356822,686,0.931486880466472,"LOO_condicional_covarianza_fija"
2025,49,686,"FINAL_KRIGING","log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.8822111450754,12.9919592063161,21.2989351319553,-4.52171924570042,0.705595496998053,0.698603041996824,0.005,"gaussiano",0.091252753911997,0.175564360879795,18.3285569668514,0.00512511491652283,"universal",12.2585217393553,6.12638201364971,-1.00793722173066,0.902477490151582,686,0.96064139941691,"LOO_condicional_covarianza_fija"
2011,50,686,"FINAL_KRIGING","original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",6.06113334241951,78.3623092540944,100.626855361077,-0.088585305397387,0.283512409202514,0.757877513598183,0.005,"exponencial",1643.33800240498,15664.0788041554,95.6812619551246,915579.186749402,"universal",49.1106970444583,32.363993148881,-0.0154574427653533,0.829339478819709,686,0.946064139941691,"LOO_condicional_covarianza_fija"
2012,50,686,"FINAL_KRIGING","original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",9.91386148895026,25.4050067949244,37.4270209708569,-0.0136900654572148,0.629349462772957,0.632847756921933,0.005,"esferico",381.512860802483,1081.455173226,65.1662799846126,48511.8136779698,"universal",23.0400443707396,12.4716820386064,-0.0644058876102627,0.859537389630886,686,0.951895043731778,"LOO_condicional_covarianza_fija"
