"familia","metodo","nugget","psill","range_km","SSE"
"gaussiano","MCP",73.8170849929573,381.371806271164,25.3244595539704,624421662.016913
"exponencial","MCO",0,202.193939904436,19.5259096879788,2014.63144336169
"exponencial","MCP",0,203.481527293329,18.548381172749,33585395.8318489
"esferico","MCO",16.7586198221999,182.532189523671,52.152058783406,984.11567769356
"esferico","MCP",18.0622265011474,182.866729449067,53.0568427832895,17779196.2515677
"gaussiano","MCO",44.5860200381087,154.75428673648,25.4973832313431,1033.54254619989
"gaussiano","MCP",46.2179959581778,154.857186731655,25.97737711243,18673855.5488606
"exponencial","MCO",0,173.055216421229,22.1239152986524,10376.907164067
"exponencial","MCP",0,177.502423613029,20.9272658507629,162035040.133948
"esferico","MCO",0,171.40611240439,57.9172025074296,7776.72040228468
"esferico","MCP",0,176.132798939803,59.33796087126,124780127.772564
"gaussiano","MCO",17.8469652973858,153.556082622615,27.3985320911665,7861.4028772085
"gaussiano","MCP",17.7120734877592,158.443124658892,28.2330193348634,126876830.238649
"exponencial","MCO",0,179.6592512272,17.5203850702122,4309.22624075438
"exponencial","MCP",0,182.588325233621,16.911539668989,73026559.3648291
"esferico","MCO",21.0827879830529,157.473809689093,50.8087462356392,3495.03932857578
"esferico","MCP",28.0037490280298,153.773584401073,53.7392426811361,59985642.4024558
"gaussiano","MCO",43.7727050896684,134.530352398444,24.3401552201867,3550.50240499458
"gaussiano","MCP",49.3579778172454,132.278337481946,25.7356213433935,61349767.6677585
"exponencial","MCO",0,587.667676422587,33.4828133229361,10878.9979722945
"exponencial","MCP",0,578.059399804109,30.8715468062769,157794628.548565
"esferico","MCO",0,546.70106290253,68.0826006512504,8455.97935710376
"esferico","MCP",5.01993445822411,537.514173301259,67.5785572205042,125631091.252421
"gaussiano","MCO",72.0694454526331,474.749248508345,32.7927459692124,8721.21352143539
"gaussiano","MCP",91.191587473839,452.891246649796,33.5601381740531,125473898.230723
"exponencial","MCO",0,1562.01900193731,57.9221721876452,12792.6716633878
"exponencial","MCP",0,1541.00857171539,56.0624506122084,160722716.529185
"esferico","MCO",93.3498685937371,1254.46617301537,112.163137955922,41485.4958929758
"esferico","MCP",191.93750313953,1166.69669915882,120.090621465974,516301797.743321
"gaussiano","MCO",233.151284013052,1093.66696021168,51.009430857683,66320.6380014662
"gaussiano","MCP",353.516275280507,992.514218575233,57.0428541712847,785099207.164807
"exponencial","MCO",0,0.08284647700243,24.6237304703929,0.00231896491036818
"exponencial","MCP",0,0.0847501494895131,22.9375814516723,36.9056096913777
"esferico","MCO",0,0.0818507646188899,63.51893978305,0.00152516681910361
"esferico","MCP",0,0.0840072871351501,64.143193789764,25.1592601707941
"gaussiano","MCO",0.00447784840957884,0.0773153410064216,29.0298171434276,0.00150278502971936
"gaussiano","MCP",0.00239297462257962,0.0815250865813053,29.3223530619319,25.2141577321691
"exponencial","MCO",0,0.131660339654879,37.3847018987274,0.000719011241435806
"exponencial","MCP",0,0.132350167372407,36.5984240917637,10.4478699017851
"esferico","MCO",0,0.122966534266152,80.5862901146399,0.000288420537916897
"esferico","MCP",0.00652362833809968,0.117569235738599,84.8919655153383,4.38915962175224
"gaussiano","MCO",0.0177317090315792,0.105071513976553,38.9162933896154,0.00036512507133274
"gaussiano","MCP",0.0238405893851109,0.100211796921202,41.2777248939749,5.34035265937972
"exponencial","MCO",0,0.167830107296959,17.0601013840684,0.00234982358246288
"exponencial","MCP",0,0.169030019371468,15.5565790508237,34.9806658333691
"esferico","MCO",0,0.165897322624036,43.2117500922924,0.0011787020801061
"esferico","MCP",0,0.167637878463798,43.7650071195972,19.8242667293518
"gaussiano","MCO",0.027771580529458,0.138324351163869,21.488975524277,0.00123312421506698
"gaussiano","MCP",0.025006295448341,0.142827898265112,21.4759115892248,20.7552025969426
"exponencial","MCO",0,84.9114641171517,23.3194435116172,1801.81140198558
"exponencial","MCP",0,86.8467307616069,22.4699694448602,29278321.3041521
"esferico","MCO",0.919582682558609,83.0615847759363,61.4236576684633,1258.02950875256
"esferico","MCP",0,85.9809538003285,62.8143105800141,20302241.7771849
"gaussiano","MCO",13.2987718291598,70.7142080473233,30.0333674772651,1296.38634327806
"gaussiano","MCP",11.7618859954042,74.2207195527988,30.4026918769572,21104346.0653347
"exponencial","MCO",0,0.839185053890461,15.1109497550284,0.112067181535364
"exponencial","MCP",0,0.851802181770809,13.8986205810639,1716.5688033478
"esferico","MCO",0.0143636256602442,0.818714989447339,39.7610539022765,0.0873183076635568
"esferico","MCP",0.0377700574944764,0.809925557275756,41.3900415136852,1435.45350374305
"gaussiano","MCO",0.147550315185994,0.685405857600162,19.4808305119549,0.0879533781845035
"gaussiano","MCP",0.157864682601758,0.690213695684429,20.1409671687485,1449.44692744004
"exponencial","MCO",0,336.586332126085,28.4097880726019,3708.08980677258
"exponencial","MCP",0,331.101774433164,25.8236613667045,52010306.3243607
"esferico","MCO",0,317.326731553498,57.9695366967353,2488.82130033612
"esferico","MCP",0,314.43561980847,56.3788961357526,41512127.8859081
"gaussiano","MCO",31.9065330981932,285.599101996146,27.4102220403505,2117.34741766651
"gaussiano","MCP",34.4502198653221,280.681598262122,27.2862657435115,37487917.5044492
"exponencial","MCO",0,405.716018316099,31.3754222082697,2544.68785321162
"exponencial","MCP",0,409.290154013864,31.8811264578814,42971963.7489825
"esferico","MCO",57.9307170420835,332.731412438525,83.1226521989815,1625.23087365893
"esferico","MCP",75.9593148770537,317.246329783963,87.2561588180741,22732288.4048386
"gaussiano","MCO",100.605452508352,288.801824558507,39.3441026948775,2483.28509293018
"gaussiano","MCP",122.555349136469,270.377701763346,42.3512739170258,32423437.4909848
"exponencial","MCO",0,159.800769914885,15.9310234355039,921.559264045476
"exponencial","MCP",0,160.594509806251,15.0969284748277,14002673.3369519
"esferico","MCO",10.5958464994896,146.740186338113,40.3296183307131,661.941885362853
"esferico","MCP",20.6059129748431,138.077777027566,43.2157399983094,11981043.5645415
"gaussiano","MCO",36.4148335592917,121.194378987362,20.3419436399031,642.917736058499
"gaussiano","MCP",41.8774706304876,117.011365151944,21.29723834284,11485779.1674203
"exponencial","MCO",0,2.2454259408047,17.1458571577829,0.351668230743329
"exponencial","MCP",0,2.27393362363011,16.9934680819604,5647.20337933563
"esferico","MCO",0.429053110010988,1.80243834624344,52.6737914630719,0.258923490035628
"esferico","MCP",0.42387682979305,1.83318910486934,53.4171745042615,4038.73525947438
"gaussiano","MCO",0.700348487392955,1.53050459763561,25.6031328155036,0.270985606033406
"gaussiano","MCP",0.709410012355742,1.54853554770743,26.1212702924804,4260.24709559785
"exponencial","MCO",0,398.773769456717,30.2528706032257,1531.13835995855
"exponencial","MCP",0,396.850278910659,28.9583937913283,22014307.864846
"esferico","MCO",18.8641259847806,359.414110027336,68.2352381092653,550.962872862708
"esferico","MCP",27.925764119885,349.514713632589,69.1270715060552,8621803.10567412
"gaussiano","MCO",70.235666429324,308.420550023997,33.2726360135659,730.776899803368
"gaussiano","MCP",84.811671257706,293.822662188296,34.4686107743909,8426404.71790367
"exponencial","MCO",0,380.435433231298,19.7924713431401,5051.39507958639
"exponencial","MCP",0,381.544208187928,18.5997054406322,75365267.3946959
"esferico","MCO",20.1549682099472,353.265927043161,50.1178922325143,1629.4726295882
"esferico","MCP",21.6477496312457,353.777814003736,50.6040635343491,26750335.2005272
"gaussiano","MCO",76.0279117895379,297.641595487064,24.7139443706091,1871.41330470506
"gaussiano","MCP",79.2382308731335,296.600479218427,25.0300874370546,30649040.0567615
"exponencial","MCO",0,1.29362305996093,18.5264610390366,0.668070433259508
"exponencial","MCP",0,1.32262183889603,16.3909000159943,10924.949811457
"esferico","MCO",0,1.29192119426462,50.1728564655385,0.473678546335242
"esferico","MCP",0,1.32483376608493,50.0295697291846,8381.63032651623
"gaussiano","MCO",0.0460174958535129,1.24602926079704,22.7981716280041,0.46333753495022
"gaussiano","MCP",0,1.32479698153938,22.7896687706015,8340.70729808854
"exponencial","MCO",0,566.045670415965,82.0161290088341,2112.9279603749
"exponencial","MCP",0,564.143037000337,81.1540510626709,32017539.5163902
"esferico","MCO",9.16875078426388,424.393504276718,123.560868414278,2235.5207956812
"esferico","MCP",23.1125980605727,413.58438298203,127.943170852674,32694391.3349281
"gaussiano","MCO",64.1917026113518,369.499212751704,59.7380552349864,4719.54511214272
"gaussiano","MCP",89.7040419476028,350.617218483407,64.2361371342217,56075023.3466223
"exponencial","MCO",0,1.38809256927446,21.7947230397444,0.906434670624647
"exponencial","MCP",0,1.43079576613515,20.5334146721816,14141.369548911
"esferico","MCO",-8.67361737988404e-19,1.3793513839235,57.89867866548,0.703139685484038
"esferico","MCP",0,1.42367321250954,59.0893065329621,11203.7921562293
"gaussiano","MCO",0.114349153557878,1.26577091511172,27.1454865024206,0.705958792729575
"gaussiano","MCP",0.09209431090048,1.33236041688716,27.7579898042347,11314.0943637317
"exponencial","MCO",0,3.29293421267075,38.4868757224128,1.70569402469169
"exponencial","MCP",0,3.32379689378841,36.5958105051369,26135.635260186
"esferico","MCO",0,3.07410790322272,81.9097330284352,0.756217782884253
"esferico","MCP",0,3.11699950758131,81.7007638563942,11689.6576730186
"gaussiano","MCO",0.117025994002521,2.96147393024195,37.468563897135,0.636162740989099
"gaussiano","MCP",0.0685587489672163,3.05365699337207,37.6850099951398,10298.1527644121
"exponencial","MCO",0,1.82256266118041,30.3162304578062,0.0932301720548247
"exponencial","MCP",0,1.81394527935351,28.4473039062806,1272.80813366472
"esferico","MCO",0,1.7264685583279,65.4137017394013,0.0102355455376614
"esferico","MCP",0,1.72524143972505,65.0224392666349,175.196585442239
"gaussiano","MCO",0.225725648992621,1.50376771242096,31.7629860017381,0.00901223766996836
"gaussiano","MCP",0.250694219355757,1.48041219584382,32.1726224019771,144.108394829692
"exponencial","MCO",0,6.09351841219686,70.5127296418499,0.799785866664077
"exponencial","MCP",0,5.90310729949273,65.119957786407,12842.1627306548
"esferico","MCO",0,4.8037429267151,106.880340649671,0.707968949207242
"esferico","MCP",0,4.74030745344775,103.196549769417,11256.865616513
"gaussiano","MCO",0.388414061910906,4.38280747900589,48.8178548451606,0.507441739682548
"gaussiano","MCP",0.439465398076443,4.29528703566033,48.6187315675889,7771.88573908428
"exponencial","MCO",0.135235474285664,1.21671103715374,28.7352662187514,0.109952014234059
"exponencial","MCP",0.497591247000105,0.946459907074262,51.0923401870854,1703.51036350138
"esferico","MCO",0.131326057416726,1.12798018181365,51.3955196806745,0.160801567544218
"esferico","MCP",0.760668176067574,0.957652681615784,248.453636476433,1925.44673059865
"gaussiano","MCO",0.319868431593251,0.943385610066041,26.0217197741224,0.157724665744462
"gaussiano","MCP",0.890860974621463,0.700219141443861,105.037629794351,2447.91992455099
"exponencial","MCO",0,1.03817222470864,22.1614552500904,0.0308170067285674
"exponencial","MCP",0,1.04375418519628,22.0393438422916,539.375693000244
"esferico","MCO",0.172265419694317,0.847706057992131,63.3113683444112,0.0299268612208466
"esferico","MCP",0.257925330131133,0.770225637806128,69.2116192794245,459.960037394724
"gaussiano","MCO",0.28190753257879,0.734767976625408,29.696573814744,0.0330572941933124
"gaussiano","MCP",0.365886043776575,0.660946358586407,33.1977527629494,508.195603418874
"exponencial","MCO",0,305.733030503471,45.2100130473024,6335.62505320561
"exponencial","MCP",0,308.842472747459,44.6030881296298,100999292.743158
"esferico","MCO",0,276.984031848248,90.4454312125912,1882.27323593601
"esferico","MCP",0,279.324866498382,91.0541562731057,29616862.0260627
"gaussiano","MCO",30.9496316929373,246.641477144037,43.4029890068802,2145.6711591645
"gaussiano","MCP",34.0054839756421,246.52350518778,44.4121027146903,33825611.9512929
"exponencial","MCO",0,0.0557971010722976,17.123967787426,0.00128381292690308
"exponencial","MCP",0,0.0572023716190323,15.3076002271012,20.8805739634764
"esferico","MCO",0,0.0557145078832669,46.4923996180872,0.000981497448320322
"esferico","MCP",0,0.057248402360304,46.8552662254205,17.0680873232983
"gaussiano","MCO",0.00367261460292826,0.05206636494202,21.5496472551598,0.000975454240903566
"gaussiano","MCP",0.00180505710458806,0.0554636490824285,21.6847666850782,17.115923929658
"exponencial","MCO",0,183.099250675521,20.4642828839246,5395.21110935346
"exponencial","MCP",0,185.209775582287,18.6627199874423,77881096.3942093
"esferico","MCO",0,180.622719249578,51.6722688787003,3082.95664682171
"esferico","MCP",0,183.338209948105,51.8484685632857,47791906.0274929
"gaussiano","MCO",17.2263289201409,163.310126735517,24.21136405857,3088.94658742953
"gaussiano","MCP",14.385878018277,168.899008038217,24.3162088748943,48729872.2163239
"exponencial","MCO",0,233.814874542921,28.1931586022897,4108.8676230513
"exponencial","MCP",0,234.602766130041,26.4267513913486,56359371.7404754
"esferico","MCO",0,224.600875740446,64.1574462275516,1498.86395327843
"esferico","MCP",0,226.143297639708,64.0573222311828,22604876.7410874
"gaussiano","MCO",22.0861179833744,202.54578292442,30.2333559438118,1428.96469267174
"gaussiano","MCP",24.9548975244001,201.541653333935,30.8410158654386,22266558.105651
"exponencial","MCO",0,1.21250213936807,19.7330678838384,0.191502214361626
"exponencial","MCP",0,1.21314211830657,17.6417611937998,3339.14638452133
"esferico","MCO",0,1.19727123919004,50.2267789854239,0.11159286560051
"esferico","MCP",0,1.2049170603642,50.4770276214143,2188.7582806553
"gaussiano","MCO",0.172405253808293,1.02413577716838,24.2776108606998,0.116500906646042
"gaussiano","MCP",0.161356258815758,1.0427812867818,24.2148323929143,2281.40034622854
"exponencial","MCO",0,89.387119347627,17.1248304209287,99.8652554107291
"exponencial","MCP",0,89.7351623121445,16.7515874523644,1694808.17322101
"esferico","MCO",16.1840520438827,72.1975398938288,49.9872675877979,63.9118399556767
"esferico","MCP",20.8171850307377,68.0016687118058,52.6514548212256,988643.262418792
"gaussiano","MCO",26.8618781327182,61.4541550582661,24.1388671514691,70.2794156730492
"gaussiano","MCP",30.7555265268075,58.0687549779862,25.5232177419342,1103346.94613775
"exponencial","MCO",0,532.359743021588,43.1218552327954,6526.98225823858
"exponencial","MCP",0,528.841403455669,41.1721958940662,106157068.164112
"esferico","MCO",0,480.038031094567,83.7101520757148,738.317159945943
"esferico","MCP",0,478.997978713588,83.1807718751049,12604556.8468704
"gaussiano","MCO",61.2129661470891,420.242933301231,40.7299579497926,1095.74757231769
"gaussiano","MCP",70.9800449447438,410.881251126506,41.4652208968587,15370567.8828071
"exponencial","MCO",0,171.801924286511,17.9383585808444,15312.1219640245
"exponencial","MCP",0,177.128124641046,16.2754176854936,253048031.789394
"esferico","MCO",0,172.404871393754,50.6529291066549,12043.6341246613
"esferico","MCP",0,178.144357907203,51.7408627327992,207366856.167477
"gaussiano","MCO",13.8254731816413,158.348113243898,23.3782289561538,12104.1190791464
"gaussiano","MCP",7.93557568845359,169.871485223424,23.5930234102004,209650446.000888
"exponencial","MCO",0,0.894796117643173,31.0389829219915,0.0494216860196343
"exponencial","MCP",0,0.888680966802221,28.2652928298764,639.214694225095
"esferico","MCO",0,0.846464032551089,66.4123307695557,0.00932991403702771
"esferico","MCP",0,0.847299834553322,65.0178544621884,105.265612096244
"gaussiano","MCO",0.0457026554351672,0.801084109368729,30.4744070484915,0.00283115331248403
"gaussiano","MCP",0.0399703798276521,0.808543629296637,30.3660707931803,44.2306830789385
"exponencial","MCO",0,0.622049965115401,19.4758852979933,0.0382816647165817
"exponencial","MCP",0,0.626877104249299,17.8183728648988,554.307916192559
"esferico","MCO",0,0.612238592206083,48.1960536136014,0.0192649525698997
"esferico","MCP",0,0.619206117688198,48.5139438519362,321.164342780747
"gaussiano","MCO",0.0759079953404718,0.536549946484059,23.1501302585243,0.0194643204520307
"gaussiano","MCP",0.0736812674109635,0.545949288575085,23.3926546479397,327.669339353875
"exponencial","MCO",0,734.565460488369,29.6216791566272,46630.9670086609
"exponencial","MCP",0,741.665756620727,28.6768302193632,693313043.571785
"esferico","MCO",0,706.182204833032,68.8781958719302,24193.3260173237
"esferico","MCP",10.7085539839975,703.491296257533,70.7775666679256,377557477.19837
"gaussiano","MCO",99.0755552569637,607.164448086137,33.3600917164733,25586.5398818465
"gaussiano","MCP",119.632076813225,595.543502864242,34.7888454872248,397729250.900587
"exponencial","MCO",0,279.266534929373,19.241755969101,22968.1767356732
"exponencial","MCP",0,285.674379403533,17.9016907773556,367431299.407792
"esferico","MCO",0,278.267073568762,52.120756680749,16704.8747862129
"esferico","MCP",0,285.019245849772,53.0713470330539,274422476.682952
"gaussiano","MCO",37.6208550161102,240.418230694437,25.0012522658311,17041.9527124754
"gaussiano","MCP",28.3572614394907,256.497000852384,25.0593609684509,280985454.67473
"exponencial","MCO",0,0.091255675007639,32.9507799856151,0.000725416256104089
"exponencial","MCP",0,0.0915587418162155,30.9775447491223,10.4114116111215
"esferico","MCO",0,0.0865921522732773,72.9749942404194,0.000221705672903415
"esferico","MCP",0,0.0873203624357524,72.83759412051,3.29629389050717
"gaussiano","MCO",0.00640956544177759,0.0801037489300484,33.7300863605493,0.000203004519888581
"gaussiano","MCP",0.00751834398357518,0.0798517004489081,34.4738497881615,3.31063794396774
"exponencial","MCO",0,0.119784703935388,28.2192741131709,0.000497456449205956
"exponencial","MCP",0,0.119722914848585,26.5943844074494,6.54162950089104
"esferico","MCO",0,0.11481090141777,63.7740412896528,8.11225326713662e-05
"esferico","MCP",0.00183111383484993,0.113415079453832,64.7671540484238,1.27805498465489
"gaussiano","MCO",0.0152447833756761,0.0995278626605713,30.6515408909433,0.000105237436069917
"gaussiano","MCP",0.0195978375422372,0.0958445046009631,31.9208007716466,1.5441897272406
"exponencial","MCO",0,399.484540655948,59.5367101282439,8781.56563686701
"exponencial","MCP",0,401.447917523609,58.2820013469391,143313938.749814
"esferico","MCO",0,335.752791057526,101.185228737391,2275.87792692336
"esferico","MCP",0,337.590625586152,100.956031109346,37516889.313755
"gaussiano","MCO",24.9800844674374,312.538362329349,47.8182373572866,1388.08024016686
"gaussiano","MCP",23.3203624857002,316.500501804269,48.1101651173772,23307515.4185188
"exponencial","MCO",0,231.143152953826,20.6868207862763,25160.0293650725
"exponencial","MCP",0,237.268240370208,18.6318693947222,417480459.336488
"esferico","MCO",0,230.641922962462,55.7041830825816,17741.175639841
"esferico","MCP",0,237.448816425954,55.6505911288382,310391163.546294
"gaussiano","MCO",8.34800188956384,222.703884413329,25.6265529665886,17537.5116847695
"gaussiano","MCP",0,237.811409282002,25.6351446935712,310490019.279116
"exponencial","MCO",0,295.269647676061,19.8485896807726,42584.6557329523
"exponencial","MCP",0,304.142075331039,18.1371208928139,677481427.865661
"esferico","MCO",0,294.770086691701,53.901145756831,32203.8678702673
"esferico","MCP",0,304.118104762948,54.284428803199,533456816.18861
"gaussiano","MCO",15.4761708895814,279.33810563212,24.7216085671552,32013.9800065281
"gaussiano","MCP",4.70152155894134,299.491918784245,24.8994488833567,535509515.939027
"exponencial","MCO",0,114.928267905455,23.2235624538833,3770.7693359395
"exponencial","MCP",0,117.166731006793,21.3750954233708,59877418.2495988
"esferico","MCO",0,113.503724226206,59.4480459815434,2354.6862236089
"esferico","MCP",0,116.118944050212,59.6901370624921,39364113.9348532
"gaussiano","MCO",7.18183547357111,106.425638791035,27.6156248436343,2338.53349843698
"gaussiano","MCP",4.38010376561605,111.841965763792,27.7887078961355,39760138.4810288
"exponencial","MCO",0,532.5836503396,28.9394858430819,79415.4681990201
"exponencial","MCP",0,544.059464263996,27.7848708349542,1215776921.03157
"esferico","MCO",0,518.292049993612,70.4476384550403,52329.2487684682
"esferico","MCP",0,530.306638797989,71.4916157397569,813952505.890471
"gaussiano","MCO",38.4780913287106,479.89009585726,32.7582832133854,52134.605800698
"gaussiano","MCP",38.213087329031,492.379838536613,33.6352929515986,822164193.862635
"exponencial","MCO",0,116.136527487745,15.1244018686045,1077.36347697905
"exponencial","MCP",0,114.69856081534,13.9337626400338,17066449.1325404
"esferico","MCO",19.0403895698701,95.6149643319799,42.0624436718275,1011.09057820023
"esferico","MCP",20.378392293992,93.2509096595775,41.6842960073784,15552511.9122101
"gaussiano","MCO",34.8483277255348,79.8883774350907,20.8075479011463,1018.5719733754
"gaussiano","MCP",34.7746639403639,78.9311674790324,20.428779445887,15734689.7492808
"exponencial","MCO",0,376.910968737748,22.1345285611952,49006.6936184899
"exponencial","MCP",0,386.717750770294,21.0512188615233,775565816.963929
"esferico","MCO",0,373.340519040163,58.1181055076027,37616.1829612254
"esferico","MCP",0,383.918423333543,60.0298037664328,613777828.748804
"gaussiano","MCO",41.4311246010291,331.649820089478,27.4759623877599,38003.0571065701
"gaussiano","MCP",46.1994372975331,337.504491167046,28.6822390347628,623597667.938557
"exponencial","MCO",0,0.144834209820336,28.2160882376625,0.00156605947167808
"exponencial","MCP",0,0.144476092704211,25.8082395322775,23.1846498325444
"esferico","MCO",0,0.139003289574718,63.5764991213413,0.000329922953519573
"esferico","MCP",0,0.139579403897173,62.7625459169756,5.22306292214115
"gaussiano","MCO",0.0116379893257385,0.127503409509286,29.8652353276677,0.00028759834874191
"gaussiano","MCP",0.00951013631656212,0.130267019855395,29.6564927103257,5.11995160421225
"exponencial","MCO",0,0.0830244871919036,29.2223752681502,0.000275361652141764
"exponencial","MCP",0,0.0824297558379179,26.8348630642368,3.77075810163456
"esferico","MCO",0,0.0790444551345051,63.8530271171696,2.15776748647572e-05
"esferico","MCP",0,0.0790252235034191,63.1103015944182,0.277187781912518
"gaussiano","MCO",0.00804684419898279,0.0710206256648249,30.1900418944854,1.54942805442476e-05
"gaussiano","MCP",0.00866919302801917,0.0704696313137334,30.3751964214056,0.278591688652253
"exponencial","MCO",0,286.634553425887,21.1074590127422,15231.509641823
"exponencial","MCP",0,288.967519709025,18.8067071972607,245036383.062723
"esferico","MCO",0,283.011751150089,53.5989091818867,8005.28805016448
"esferico","MCP",0,286.866474890057,53.3160073464432,146047359.983913
"gaussiano","MCO",19.8203572323507,263.226540823811,24.8196359652241,7845.55098864994
"gaussiano","MCP",10.4104752430103,276.435827652392,24.5842549084617,146712856.120969
"exponencial","MCO",0,1.78402395268884,19.3792507416577,1.11273086490196
"exponencial","MCP",0,1.82367508034749,17.4723666219203,17631.7584504729
"esferico","MCO",0,1.77987982971316,52.4250578171532,0.763589654307012
"esferico","MCP",0,1.82413648347333,52.5668475240887,12748.4849462968
"gaussiano","MCO",0.123122650125741,1.65594896956,24.182966818539,0.762112129628446
"gaussiano","MCP",0.0259627024854718,1.79689045783795,23.9120505147005,12806.826101873
"exponencial","MCO",0,3.37360606160281,39.6098284233974,0.913964729890642
"exponencial","MCP",0,3.41593770366889,39.1981473438495,14656.3080817679
"esferico","MCO",0,3.13773909858866,84.6316712605234,0.352800280625786
"esferico","MCP",0,3.17041265806257,85.7023296129311,5522.89061935668
"gaussiano","MCO",0.416170787970909,2.72718130613732,41.1245237683453,0.3867246187874
"gaussiano","MCP",0.437543121231739,2.74241522081999,42.0104602410667,6118.33224869897
"exponencial","MCO",0,1.20613963871452,26.7820695264296,0.112416542757123
"exponencial","MCP",0,1.19372327280417,23.999356389612,1570.95729277249
"esferico","MCO",0,1.15104051101996,57.33364506839,0.051674884383533
"esferico","MCP",0,1.14821602982896,55.6891847221907,819.989832895397
"gaussiano","MCO",0.0601325960993142,1.09182456200818,26.3674803449101,0.0405119376387031
"gaussiano","MCP",0.0392040934823612,1.11064398171924,25.9287172044176,735.642265808488
"exponencial","MCO",0,0.0974645793761116,16.2672092237987,0.00138590173599533
"exponencial","MCP",0,0.0977562916339823,13.8848859567093,20.5391851891905
"esferico","MCO",0,0.0967171847674294,41.8673651380885,0.000687117236102114
"esferico","MCP",0,0.0975208600685243,41.3289579195321,12.6268997505496
"gaussiano","MCO",0.00584469744973486,0.0908833094804145,19.2338776120346,0.000658512701927039
"gaussiano","MCP",0.00205808868217137,0.0954589737278975,18.9297525641006,12.6987107353193
"exponencial","MCO",0,597.645237510799,54.8340505824478,2194.35081321233
"exponencial","MCP",0,601.710256763403,55.4375529458791,34953727.0343394
"esferico","MCO",40.2759746702549,484.119198414394,110.277425302032,1706.57813329461
"esferico","MCP",58.9141776325648,467.204555449887,113.611019571378,18536789.767765
"gaussiano","MCO",101.850033240719,420.689293770873,52.5672245774795,5045.42159157826
"gaussiano","MCP",133.966869343725,395.003202266271,56.7520676663786,49908402.6464854
"exponencial","MCO",0.0292723734609135,0.085724275911243,33.443902556185,6.95040620830616e-05
"exponencial","MCP",0.0228325986794856,0.091312556911175,30.4518027450348,1.00464833559187
"esferico","MCO",0.0395597443497954,0.0707732517832368,80.8202503396351,5.54071762541484e-05
"esferico","MCP",0.0397766480961733,0.0702246014331796,80.3187577528979,0.924464216581387
"gaussiano","MCO",0.0492210756326422,0.0612102015447175,39.264970381997,5.42969730106976e-05
"gaussiano","MCP",0.0509723327762105,0.0593325751448396,40.0103292529561,0.819339605282985
"exponencial","MCO",0,68.4171436232154,15.5823174653776,390.677576817361
"exponencial","MCP",0,68.513961646547,15.1487924903638,6883508.30870349
"esferico","MCO",16.30236496174,51.796698382256,50.2512493289033,336.13712510681
"esferico","MCP",17.2115385251633,51.018846562894,50.9489956964582,5849700.92768475
"gaussiano","MCO",24.0755631703623,43.9827418990638,24.3437616270769,343.458558530865
"gaussiano","MCP",24.4262531139147,43.7623334846578,24.4770923276039,5986982.25924505
"exponencial","MCO",0,0.140264649992638,30.3474178258225,0.00232623781065821
"exponencial","MCP",0,0.141389817832608,28.6365009992802,34.5576961167796
"esferico","MCO",0,0.134583525753465,69.5438094398095,0.000949408036783641
"esferico","MCP",0,0.136130074430806,69.5948657952834,14.3638792824999
"gaussiano","MCO",0.0115759557294302,0.123147214674442,32.7121235102867,0.000931136997511684
"gaussiano","MCP",0.011051335291364,0.125320445195982,33.0825382167632,14.5629630691328
"exponencial","MCO",0,202.890827499796,45.9774020792349,418.632179175732
"exponencial","MCP",0,205.052300814894,47.0638585293455,7528852.67440741
"esferico","MCO",19.8257541255492,165.431888219241,103.035786748613,271.755445056378
"esferico","MCP",26.1588653551333,159.791019060474,106.319054688097,3399502.7946684
"gaussiano","MCO",41.7481257937975,143.342684880127,49.6636338005858,683.57829755361
"gaussiano","MCP",52.9566256244054,134.3623844057,53.7242096363216,7358320.80215523
"exponencial","MCO",0,100.935530246753,21.081365405226,488.809318741116
"exponencial","MCP",0,99.4656330894517,18.6651602747751,7363520.26990369
"esferico","MCO",0,97.8829660259095,47.1908081716031,234.909007724379
"esferico","MCP",0,97.2208015372092,46.2417996909057,4133303.67164018
"gaussiano","MCO",12.2612525429034,85.6680792553246,22.6898388191154,232.751011782481
"gaussiano","MCP",11.3608499004917,85.9518601412149,22.3080853344614,4219947.12144071
"exponencial","MCO",0,3.59045299058421,18.2563308851073,1.88605252835054
"exponencial","MCP",0,3.61731945587806,16.224370218015,30041.3916131653
"esferico","MCO",0,3.55779898108374,47.0418708666326,0.965151049651894
"esferico","MCP",0,3.59937959044067,46.8949970256846,17615.4343974038
"gaussiano","MCO",0.403278212036718,3.15748023205762,22.5436983706579,0.989060775775885
"gaussiano","MCP",0.253817454714611,3.34826456106061,22.1576472481226,18104.265811084
"exponencial","MCO",0,0.83264954564227,15.7842142467388,0.410959967639301
"exponencial","MCP",0,0.86089010139363,14.3287017550693,6909.0642423416
"esferico","MCO",0,0.835541779438019,44.7986634571394,0.343564921145542
"esferico","MCP",0,0.86460488558065,45.7517837484293,5979.78195408014
"gaussiano","MCO",0.0964204181229154,0.739825716592416,21.4959311357189,0.346613884907885
"gaussiano","MCP",0.0513397462164713,0.8138710835451,21.51045117211,6028.53642130395
"exponencial","MCO",0,1.78301909436105,19.6377603041393,1.41433828231603
"exponencial","MCP",0,1.83368583800151,17.9863194412038,23097.93942297
"esferico","MCO",0,1.78202033277882,53.8177208561726,1.0431114616085
"esferico","MCP",0,1.83524355733151,54.2013745049144,17655.1295113178
