"anio","semana","media","mediana","sd","minimo","maximo","n_validos","corte"
2011,20,104.312447859316,83.4107894897461,55.8702878599983,30.4213733673096,306.906097412109,686,"2011_banda_20"
2011,15,104.333587835551,96.1474113464355,46.227383386059,32.1010856628418,261.305267333984,686,"2011_banda_15"
2011,18,104.404247962351,79.8912963867188,68.1372154773229,20.920108795166,312.230529785156,686,"2011_banda_18"
2025,18,105.028033645786,100.254871368408,26.9971593232154,29.6121273040771,192.63899230957,686,"2025_banda_18"
2023,11,107.144486524621,109.762786865234,34.0667299836291,27.1154251098633,193.102478027344,686,"2023_banda_11"
2010,47,107.497534298688,90.3981552124023,54.0945102443453,32.5838584899902,313.152770996094,686,"2010_banda_47"
2011,16,108.682611287509,100.666976928711,38.5305926659332,24.9112567901611,237.297256469727,686,"2011_banda_16"
2010,36,109.450296054429,59.5907306671143,96.476163194458,20.9938583374023,337.854919433594,686,"2010_banda_36"
2011,50,109.972175469551,73.7712745666504,118.966952469255,0,660.308471679688,686,"2011_banda_50"
2012,4,110.453472846451,83.3815956115723,75.2981482525744,27.7223205566406,459.139129638672,686,"2012_banda_04"
2025,20,110.458931314007,92.3621597290039,58.9194276686909,33.0657348632812,259.553070068359,686,"2025_banda_20"
2016,2,110.751780273615,88.258846282959,63.4599809425084,27.779468536377,297.787780761719,686,"2016_banda_02"
2012,41,111.597082543999,57.0381946563721,110.853805357609,18.4857025146484,471.620300292969,686,"2012_banda_41"
2017,11,112.368723944394,110.04976272583,28.7191242875083,42.8905715942383,191.690200805664,686,"2017_banda_11"
2015,47,112.862477258065,95.4763107299805,67.5982071724886,20.7890663146973,285.644256591797,686,"2015_banda_47"
2010,15,113.872095380511,98.3658866882324,45.8550017805873,55.3975563049316,283.172943115234,686,"2010_banda_15"
2013,47,115.080676153867,95.7556304931641,71.8180589157806,0,417.940246582031,686,"2013_banda_47"
2012,42,116.263801191013,62.940954208374,105.809479107543,23.0352268218994,384.136474609375,686,"2012_banda_42"
2021,23,116.56481772331,79.7224807739258,81.8839196318604,22.8725032806396,308.619201660156,686,"2021_banda_23"
2015,46,116.677290794106,99.9271011352539,67.6220283512179,27.0455856323242,269.969451904297,686,"2015_banda_46"
2022,43,117.098672391374,105.503761291504,64.704408671586,0,327.859527587891,686,"2022_banda_43"
2012,45,117.963432886163,44.2765617370605,134.017681956454,7.37825441360474,523.527160644531,686,"2012_banda_45"
2011,41,118.163866501855,79.8376350402832,91.6629893024789,12.9706869125366,377.958404541016,686,"2011_banda_41"
2015,20,120.177323244056,95.3666229248047,67.7842488988886,29.4193019866943,271.404815673828,686,"2015_banda_20"
2010,44,121.814584921122,91.2470626831055,75.7540258944645,25.9789257049561,382.261657714844,686,"2010_banda_44"
2022,46,124.083927104494,110.341133117676,49.6907592676584,46.0655326843262,250.956695556641,686,"2022_banda_46"
2012,46,127.914365287425,81.2520408630371,98.0336970258106,25.0850009918213,465.397003173828,686,"2012_banda_46"
2013,49,130.041520252172,80.3578414916992,106.211402032989,18.2236976623535,438.487487792969,686,"2013_banda_49"
2011,46,137.273798061182,117.493618011475,76.1850770118356,0,461.466857910156,686,"2011_banda_46"
2013,6,137.341966676295,106.243000030518,80.1069156198565,29.5546245574951,451.124542236328,686,"2013_banda_06"
2011,42,141.989678652572,117.38720703125,67.4567517659002,55.8688659667969,401.908843994141,686,"2011_banda_42"
2010,51,143.810950081828,119.787174224854,72.9273932381081,25.7134628295898,424.278747558594,686,"2010_banda_51"
2010,46,148.262731996987,97.7128982543945,112.160694318729,36.453742980957,449.804962158203,686,"2010_banda_46"
2010,45,172.341469634031,148.112495422363,67.2796494457797,65.7026901245117,409.265167236328,686,"2010_banda_45"
2022,44,241.438566494266,227.302139282227,117.755246396112,21.1353015899658,478.634552001953,686,"2022_banda_44"
