"celda","x","y","sesgo_medio","n"
1167,-76.5749984588474,3.42499930597842,NA,0
1168,-76.5249984581023,3.42499930597842,NA,0
1169,-76.4749984573573,3.42499930597842,NA,0
1170,-76.4249984566122,3.42499930597842,NA,0
1171,-76.3749984558672,3.42499930597842,NA,0
1172,-76.3249984551221,3.42499930597842,NA,0
1173,-76.2749984543771,3.42499930597842,-0.252773138192984,52
1174,-76.224998453632,3.42499930597842,-0.12937435737023,52
1175,-76.1749984528869,3.42499930597842,NA,0
1176,-76.1249984521419,3.42499930597842,NA,0
1177,-76.0749984513968,3.42499930597842,NA,0
1188,-77.3749984707683,3.37499930523336,NA,0
1189,-77.3249984700232,3.37499930523336,NA,0
1190,-77.2749984692782,3.37499930523336,NA,0
1191,-77.2249984685331,3.37499930523336,NA,0
1192,-77.1749984677881,3.37499930523336,NA,0
1193,-77.124998467043,3.37499930523336,NA,0
1194,-77.074998466298,3.37499930523336,NA,0
1195,-77.0249984655529,3.37499930523336,NA,0
1196,-76.9749984648078,3.37499930523336,NA,0
1197,-76.9249984640628,3.37499930523336,-0.290067599369929,52
1198,-76.8749984633177,3.37499930523336,-0.0109786620506874,52
1199,-76.8249984625727,3.37499930523336,0.475495411799504,52
1200,-76.7749984618276,3.37499930523336,NA,0
1201,-76.7249984610826,3.37499930523336,NA,0
1202,-76.6749984603375,3.37499930523336,NA,0
1203,-76.6249984595924,3.37499930523336,NA,0
1204,-76.5749984588474,3.37499930523336,NA,0
1205,-76.5249984581023,3.37499930523336,NA,0
1206,-76.4749984573573,3.37499930523336,NA,0
1207,-76.4249984566122,3.37499930523336,NA,0
1208,-76.3749984558672,3.37499930523336,NA,0
1209,-76.3249984551221,3.37499930523336,NA,0
1210,-76.2749984543771,3.37499930523336,-0.251415711182814,52
1211,-76.224998453632,3.37499930523336,-0.137688655119676,52
1212,-76.1749984528869,3.37499930523336,NA,0
1213,-76.1249984521419,3.37499930523336,NA,0
1214,-76.0749984513968,3.37499930523336,NA,0
1224,-77.4249984715133,3.3249993044883,NA,0
1225,-77.3749984707683,3.3249993044883,NA,0
1226,-77.3249984700232,3.3249993044883,NA,0
1227,-77.2749984692782,3.3249993044883,NA,0
1228,-77.2249984685331,3.3249993044883,NA,0
1229,-77.1749984677881,3.3249993044883,NA,0
1230,-77.124998467043,3.3249993044883,NA,0
1231,-77.074998466298,3.3249993044883,NA,0
1232,-77.0249984655529,3.3249993044883,NA,0
1233,-76.9749984648078,3.3249993044883,NA,0
1234,-76.9249984640628,3.3249993044883,-0.294215018932636,52
1235,-76.8749984633177,3.3249993044883,-0.0110195600069486,52
1236,-76.8249984625727,3.3249993044883,0.472902114574726,52
1237,-76.7749984618276,3.3249993044883,NA,0
1238,-76.7249984610826,3.3249993044883,NA,0
1239,-76.6749984603375,3.3249993044883,NA,0
1240,-76.6249984595924,3.3249993044883,NA,0
1241,-76.5749984588474,3.3249993044883,NA,0
1242,-76.5249984581023,3.3249993044883,NA,0
1243,-76.4749984573573,3.3249993044883,NA,0
1244,-76.4249984566122,3.3249993044883,NA,0
1245,-76.3749984558672,3.3249993044883,NA,0
1246,-76.3249984551221,3.3249993044883,NA,0
1247,-76.2749984543771,3.3249993044883,-0.250058174133301,52
1248,-76.224998453632,3.3249993044883,-0.14600289784945,52
1249,-76.1749984528869,3.3249993044883,NA,0
1250,-76.1249984521419,3.3249993044883,NA,0
1251,-76.0749984513968,3.3249993044883,NA,0
1260,-77.4749984722584,3.27499930374324,0.13528218636146,52
1261,-77.4249984715133,3.27499930374324,NA,0
1262,-77.3749984707683,3.27499930374324,NA,0
1263,-77.3249984700232,3.27499930374324,NA,0
1264,-77.2749984692782,3.27499930374324,NA,0
1265,-77.2249984685331,3.27499930374324,NA,0
1266,-77.1749984677881,3.27499930374324,NA,0
1267,-77.124998467043,3.27499930374324,NA,0
1268,-77.074998466298,3.27499930374324,NA,0
1269,-77.0249984655529,3.27499930374324,NA,0
1270,-76.9749984648078,3.27499930374324,NA,0
1271,-76.9249984640628,3.27499930374324,-0.29836262189425,52
1272,-76.8749984633177,3.27499930374324,-0.0110605313227727,52
1273,-76.8249984625727,3.27499930374324,0.470308817349947,52
1274,-76.7749984618276,3.27499930374324,NA,0
1275,-76.7249984610826,3.27499930374324,NA,0
1276,-76.6749984603375,3.27499930374324,NA,0
1277,-76.6249984595924,3.27499930374324,NA,0
1278,-76.5749984588474,3.27499930374324,NA,0
1279,-76.5249984581023,3.27499930374324,NA,0
1280,-76.4749984573573,3.27499930374324,NA,0
1285,-76.224998453632,3.27499930374324,-0.154317122239333,52
1286,-76.1749984528869,3.27499930374324,NA,0
1287,-76.1249984521419,3.27499930374324,NA,0
1288,-76.0749984513968,3.27499930374324,NA,0
1296,-77.5249984730035,3.22499930299818,-0.00844474939199594,52
1297,-77.4749984722584,3.22499930299818,0.137265828939585,52
1299,-77.3749984707683,3.22499930299818,NA,0
1300,-77.3249984700232,3.22499930299818,NA,0
1301,-77.2749984692782,3.22499930299818,NA,0
1302,-77.2249984685331,3.22499930299818,NA,0
1303,-77.1749984677881,3.22499930299818,NA,0
1304,-77.124998467043,3.22499930299818,NA,0
1305,-77.074998466298,3.22499930299818,NA,0
1306,-77.0249984655529,3.22499930299818,NA,0
1307,-76.9749984648078,3.22499930299818,NA,0
1308,-76.9249984640628,3.22499930299818,-0.302510188176082,52
1309,-76.8749984633177,3.22499930299818,-0.0111017227172852,52
1310,-76.8249984625727,3.22499930299818,0.46771555680495,52
1311,-76.7749984618276,3.22499930299818,NA,0
1312,-76.7249984610826,3.22499930299818,NA,0
1313,-76.6749984603375,3.22499930299818,NA,0
1314,-76.6249984595924,3.22499930299818,NA,0
1315,-76.5749984588474,3.22499930299818,NA,0
1316,-76.5249984581023,3.22499930299818,NA,0
1317,-76.4749984573573,3.22499930299818,NA,0
1324,-76.1249984521419,3.22499930299818,NA,0
1325,-76.0749984513968,3.22499930299818,NA,0
1336,-77.3749984707683,3.17499930225313,NA,0
1337,-77.3249984700232,3.17499930225313,NA,0
1338,-77.2749984692782,3.17499930225313,NA,0
1339,-77.2249984685331,3.17499930225313,NA,0
1340,-77.1749984677881,3.17499930225313,NA,0
1341,-77.124998467043,3.17499930225313,NA,0
1343,-77.0249984655529,3.17499930225313,NA,0
1344,-76.9749984648078,3.17499930225313,NA,0
1345,-76.9249984640628,3.17499930225313,-0.306657717778132,52
1346,-76.8749984633177,3.17499930225313,-0.011142583993765,52
1347,-76.8249984625727,3.17499930225313,0.465122442979079,52
1348,-76.7749984618276,3.17499930225313,NA,0
1349,-76.7249984610826,3.17499930225313,NA,0
1350,-76.6749984603375,3.17499930225313,NA,0
1351,-76.6249984595924,3.17499930225313,NA,0
1352,-76.5749984588474,3.17499930225313,NA,0
1353,-76.5249984581023,3.17499930225313,NA,0
1376,-77.2249984685331,3.12499930150807,NA,0
1381,-76.9749984648078,3.12499930150807,NA,0
1382,-76.9249984640628,3.12499930150807,-0.310805540818434,52
1383,-76.8749984633177,3.12499930150807,-0.0111837753882775,52
1384,-76.8249984625727,3.12499930150807,0.462529035714956,52
1385,-76.7749984618276,3.12499930150807,NA,0
1386,-76.7249984610826,3.12499930150807,NA,0
1387,-76.6749984603375,3.12499930150807,NA,0
1388,-76.6249984595924,3.12499930150807,NA,0
1390,-76.5249984581023,3.12499930150807,NA,0
1420,-76.8749984633177,3.07499930076301,-0.0112244899456318,52
