"id_celda","x","y","observado_mm","predicho_mm","error_mm","varianza_kriging","tipo_kriging"
149,-75.9249984491616,4.22499931789935,69.1127777099609,72.8681315126382,-3.75535380267729,0.294153207104079,"universal"
150,-75.8749984484166,4.22499931789935,84.8973541259766,81.7584862257936,3.13886790018299,0.308911713962542,"universal"
151,-75.8249984476715,4.22499931789935,76.3125915527344,70.8331075605842,5.47948399215022,0.414520479647223,"universal"
152,-77.3749984707683,4.17499931715429,104.82723236084,101.181507815786,3.64572454505424,0.420426944949436,"universal"
153,-77.3249984700232,4.17499931715429,99.1582489013672,101.550786127856,-2.39253722648881,0.321739882411518,"universal"
154,-77.2749984692782,4.17499931715429,98.2651824951172,100.441251178541,-2.17606868342415,0.328918383364444,"universal"
155,-77.1749984677881,4.17499931715429,91.5575485229492,91.6846691333858,-0.127120610436549,0.478627718255364,"universal"
156,-76.4249984566122,4.17499931715429,44.6402435302734,46.985381441072,-2.3451379107986,0.332743350175443,"universal"
157,-76.3749984558672,4.17499931715429,38.3415489196777,41.0033713671334,-2.66182244745571,0.299500186105285,"universal"
158,-76.3249984551221,4.17499931715429,41.944206237793,39.6271028343533,2.31710340343969,0.29759954861667,"universal"
159,-76.2749984543771,4.17499931715429,40.6438217163086,41.0411749267313,-0.397353210422743,0.295084618893565,"universal"
160,-76.224998453632,4.17499931715429,39.2050857543945,41.7974525205971,-2.59236676620257,0.298098034749376,"universal"
161,-76.1749984528869,4.17499931715429,44.0850486755371,39.5440379195923,4.54101075594479,0.304904661540934,"universal"
162,-76.1249984521419,4.17499931715429,41.959285736084,45.0552670190692,-3.09598128298519,0.302640052610843,"universal"
163,-76.0749984513968,4.17499931715429,49.8818511962891,45.3004960351023,4.58135516118677,0.294982026011627,"universal"
164,-76.0249984506518,4.17499931715429,48.6723098754883,48.8201581349259,-0.147848259437666,0.296177209508376,"universal"
165,-75.9749984499067,4.17499931715429,52.9280891418457,52.7673222947405,0.160766847105215,0.297961614814645,"universal"
166,-75.9249984491616,4.17499931715429,56.7346687316895,63.3409885841414,-6.6063198524519,0.294050526885322,"universal"
167,-75.8749984484166,4.17499931715429,72.0953216552734,66.6116063694956,5.48371528577788,0.318630186557677,"universal"
168,-77.4249984715133,4.12499931640923,102.556350708008,110.910758314669,-8.3544076066612,0.435960812881853,"universal"
169,-77.3749984707683,4.12499931640923,99.6734924316406,100.703413280784,-1.02992084914294,0.306458816033731,"universal"
170,-77.3249984700232,4.12499931640923,95.6056976318359,98.1564844648329,-2.55078683299701,0.296127043715546,"universal"
171,-77.2749984692782,4.12499931640923,98.3886871337891,94.4273025113213,3.96138462246772,0.297766248670583,"universal"
172,-77.2249984685331,4.12499931640923,95.1134872436523,94.653763395379,0.459723848273327,0.326069202725601,"universal"
173,-77.1749984677881,4.12499931640923,88.3917541503906,88.8877287178751,-0.495974567484453,0.297230976121035,"universal"
174,-77.124998467043,4.12499931640923,80.6308364868164,86.8745483221513,-6.24371183533486,0.373132867192246,"universal"
175,-76.4249984566122,4.12499931640923,41.9044418334961,38.5870438807665,3.31739795272963,0.322215947280857,"universal"
176,-76.3749984558672,4.12499931640923,36.4845123291016,37.0021713721704,-0.517659043068825,0.29706056544513,"universal"
177,-76.3249984551221,4.12499931640923,40.031909942627,36.3657861312263,3.66612381140065,0.295158430704183,"universal"
178,-76.2749984543771,4.12499931640923,37.1128349304199,37.555457286583,-0.442622356163085,0.295257908576886,"universal"
179,-76.224998453632,4.12499931640923,37.8414001464844,36.3578348897041,1.48356525678027,0.297055677711163,"universal"
180,-76.1749984528869,4.12499931640923,36.6712684631348,40.2745405065686,-3.60327204343385,0.302126625271158,"universal"
181,-76.1249984521419,4.12499931640923,39.938793182373,39.9024788498685,0.0363143325045741,0.302719924622907,"universal"
182,-76.0749984513968,4.12499931640923,47.6546249389648,43.8997455026483,3.75487943631658,0.305126959872568,"universal"
183,-76.0249984506518,4.12499931640923,46.7494354248047,45.970402543668,0.779032881136651,0.29709158849988,"universal"
184,-75.9749984499067,4.12499931640923,50.7035369873047,49.4478046557434,1.25573233156132,0.306242644807884,"universal"
185,-75.9249984491616,4.12499931640923,55.5307769775391,55.3649821969074,0.165794780631671,0.300341901764472,"universal"
186,-75.8749984484166,4.12499931640923,55.088794708252,55.1539684289793,-0.0651737207273442,0.330404274421826,"universal"
187,-77.4249984715133,4.07499931566417,115.616149902344,115.304365315887,0.311784586456497,0.339486997948194,"universal"
188,-77.3749984707683,4.07499931566417,96.96630859375,104.749595603739,-7.78328700998878,0.297377995483932,"universal"
189,-77.3249984700232,4.07499931566417,100.395080566406,98.2140404799601,2.18104008644613,0.304698529613113,"universal"
190,-77.2749984692782,4.07499931566417,93.7717208862305,98.8901077562015,-5.11838686997103,0.31554009324568,"universal"
191,-77.2249984685331,4.07499931566417,95.0784149169922,93.0680245478498,2.01039036914239,0.326921550104359,"universal"
192,-77.1749984677881,4.07499931566417,89.3099899291992,90.7459573981212,-1.43596746892196,0.297131804438558,"universal"
193,-77.124998467043,4.07499931566417,83.3158493041992,82.3900368446691,0.925812459530079,0.298291733855082,"universal"
194,-77.074998466298,4.07499931566417,80.529182434082,77.9369463888101,2.5922360452719,0.324053973610474,"universal"
195,-77.0249984655529,4.07499931566417,76.6013336181641,77.3837789859757,-0.782445367811604,0.331175314173966,"universal"
196,-76.9749984648078,4.07499931566417,83.0799942016602,75.4746266374251,7.60536756423504,0.341041624364566,"universal"
197,-76.9249984640628,4.07499931566417,77.6012954711914,76.3660834466406,1.23521202455078,0.420280458066786,"universal"
198,-76.4749984573573,4.07499931566417,38.2246246337891,36.9671213166225,1.25750331716654,0.378930949551379,"universal"
