"id_celda","celda_raster","x","y","precipitacion_mm","temperatura_vecino_c","temperatura_bilineal_c","radiacion_vecino_mj_m2_dia","radiacion_bilineal_mj_m2_dia","altitud_m"
587,1228,-77.2249984685331,3.3249993044883,109.651413946198,26.1702300722782,24.2405853248559,15.0256902323319,14.9557939194716,120.872703552246
588,1229,-77.1749984677881,3.3249993044883,101.243317609223,22.6558877069216,23.9423779249191,15.0256902323319,14.9642721173855,102.661003112793
589,1230,-77.124998467043,3.3249993044883,93.8105682587394,22.6558877069216,23.6441705685395,15.0256902323319,14.9727503107144,142.798477172852
590,1231,-77.074998466298,3.3249993044883,82.5767108522929,22.6558877069216,23.3459632304999,15.0256902323319,14.9812285109208,380.697998046875
591,1232,-77.0249984655529,3.3249993044883,68.9575328534612,22.6558877069216,23.0477558466104,15.0256902323319,14.9897066927873,1003.97448730469
592,1233,-76.9749984648078,3.3249993044883,69.925710628239,22.6558877069216,22.7495484764759,15.1365230278327,14.9981848780925,1232.02868652344
593,1234,-76.9249984640628,3.3249993044883,60.819316014934,22.6558877069216,22.4513411017565,15.1365230278327,15.0066630714215,1683.08374023438
594,1235,-76.8749984633177,3.3249993044883,53.973310937102,22.6558877069216,22.1531276725806,15.1365230278327,15.0151412567267,2133.19482421875
595,1236,-76.8249984625727,3.3249993044883,50.9847648470448,22.6558877069216,21.6575515705806,15.1365230278327,15.023619437447,2533.68286132812
596,1237,-76.7749984618276,3.3249993044883,44.9974139052658,22.6558877069216,21.1619754685805,15.1365230278327,15.0320976433846,2925.89526367188
597,1238,-76.7249984610826,3.3249993044883,45.5502039217748,22.6558877069216,20.6663994078453,15.1365230278327,15.0405758229586,3279.88671875
598,1239,-76.6749984603375,3.3249993044883,44.2446412530083,22.6558877069216,20.1708233173077,15.1365230278327,15.0490539933626,2755.703125
599,1240,-76.6249984595924,3.3249993044883,41.0706935140949,22.6558877069216,19.6752472130152,15.1365230278327,15.0575322142014,1824.98937988281
600,1241,-76.5749984588474,3.3249993044883,36.7518115803026,22.6558877069216,19.1796711316475,15.1365230278327,15.0660103834592,1237.10485839844
601,1242,-76.5249984581023,3.3249993044883,32.6804943328293,16.3227455421136,18.6840950204776,15.1365230278327,15.0744885676182,999.716430664062
602,1243,-76.4749984573573,3.3249993044883,30.1618911246411,16.3227455421136,18.1885189001377,15.1365230278327,15.1092396848477,957.852966308594
603,1244,-76.4249984566122,3.3249993044883,27.8583088143227,16.3227455421136,17.6929428015764,15.1365230278327,15.1702604878407,960.943176269531
604,1245,-76.3749984558672,3.3249993044883,27.1160107467753,16.3227455421136,17.1973667087463,15.1365230278327,15.2312812816638,974.757263183594
605,1246,-76.3249984551221,3.3249993044883,28.6464173480725,16.3227455421136,16.7017906250862,15.1365230278327,15.2923020869493,993.938415527344
606,1247,-76.2749984543771,3.3249993044883,30.5376533097946,16.3227455421136,16.2062145437186,15.1365230278327,15.3533228773337,1018.24938964844
607,1248,-76.224998453632,3.3249993044883,30.466666009492,16.3227455421136,16.094312490179,15.1365230278327,15.414343686058,1118.78332519531
608,1249,-76.1749984528869,3.3249993044883,29.8203372671627,16.3227455421136,16.3660370386564,15.1365230278327,15.4753644810273,1682.33666992188
609,1250,-76.1249984521419,3.3249993044883,30.0066844563072,16.3227455421136,16.6377616524696,15.1365230278327,15.5363852817279,2637.75122070312
610,1251,-76.0749984513968,3.3249993044883,32.2411231816916,16.3227455421136,16.9094862066782,15.1365230278327,15.5974060686735,3589.83447265625
556,1188,-77.3749984707683,3.37499930523336,122.581226677276,26.1702300722782,25.2301057783457,15.0256902323319,14.9615550132898,20.3139991760254
557,1189,-77.3249984700232,3.37499930523336,115.477384464099,26.1702300722782,24.9367727178794,15.0256902323319,14.9691941497418,41.2873725891113
558,1190,-77.2749984692782,3.37499930523336,107.89704752083,26.1702300722782,24.6434395794685,15.0256902323319,14.9768333561145,64.4851531982422
559,1191,-77.2249984685331,3.37499930523336,108.930093867274,26.1702300722782,24.3501064341802,15.0256902323319,14.9844725384162,96.9115753173828
560,1192,-77.1749984677881,3.37499930523336,100.43835797562,22.6558877069216,24.056773350789,15.0256902323319,14.9921117000855,83.5121688842773
561,1193,-77.124998467043,3.37499930523336,93.06573338692,22.6558877069216,23.763440239888,15.0256902323319,14.9997508812409,91.8039016723633
562,1194,-77.074998466298,3.37499930523336,81.5442199420471,22.6558877069216,23.4701071496193,15.0256902323319,15.00739007959,292.806304931641
563,1195,-77.0249984655529,3.37499930523336,68.4926633387804,22.6558877069216,23.1767740226709,15.0256902323319,15.015029249283,675.032287597656
564,1196,-76.9749984648078,3.37499930523336,69.3729687946347,22.6558877069216,22.8834409484496,15.1365230278327,15.0226684636795,901.396423339844
565,1197,-76.9249984640628,3.37499930523336,61.3049876922025,22.6558877069216,22.5901078558885,15.1365230278327,15.0303075932539,1399.70300292969
566,1198,-76.8749984633177,3.37499930523336,53.9420154662086,22.6558877069216,22.2967683925078,15.1365230278327,15.0379467698244,1891.66418457031
567,1199,-76.8249984625727,3.37499930523336,51.0676657998791,22.6558877069216,21.7980279601537,15.1365230278327,15.0455859498336,1995.97827148438
568,1200,-76.7749984618276,3.37499930523336,45.1084564024439,22.6558877069216,21.2992874704874,15.1365230278327,15.0532251218191,2347.10571289062
569,1201,-76.7249984610826,3.37499930523336,45.6035000833754,22.6558877069216,20.8005470427183,15.1365230278327,15.060864305267,2898.4990234375
570,1202,-76.6749984603375,3.37499930523336,45.1983130293397,22.6558877069216,20.3018065759769,15.1365230278327,15.0685034829837,2920.78637695312
571,1203,-76.6249984595924,3.37499930523336,43.2005131488236,22.6558877069216,19.8030661688401,15.1365230278327,15.0761426595541,1953.40356445312
