"anio","semana","precipitacion_mm","temperatura_vecino_c","temperatura_bilineal_c","radiacion_vecino_mj_m2_dia","radiacion_bilineal_mj_m2_dia","fecha"
2011,37,71.7271696047602,20.3827174842879,20.3525443243911,16.9811055736709,17.0382426264682,2011-09-10
2012,37,24.0134302223042,20.9031965113937,20.880447016513,15.5342798441562,15.4987635640292,2012-09-09
2013,37,60.550082419426,20.1762390386954,20.1962528006328,15.7725843563024,15.7508680660593,2013-09-10
2014,37,46.2065094987436,20.3113098019414,20.348619194142,14.7950916749048,14.8708618013921,2014-09-10
2015,37,25.0221622308211,21.6735670962765,21.6523587585538,17.4571198304958,17.4661680088099,2015-09-10
2016,37,48.2919973548578,20.3389088294249,20.3501556176833,15.6056499550711,15.619344869786,2016-09-09
2017,37,55.3152316273475,20.7054540673081,20.7390886729382,16.6623239795251,16.7760997736072,2017-09-10
2018,37,56.2328996713933,20.1088712277982,20.1477212322002,15.0452853124969,15.0684269927333,2018-09-10
2019,37,32.1630621787063,21.3582216323986,21.3656380739573,14.9029047607333,15.0007257531058,2019-09-10
2020,37,21.0047788863279,21.0233214464549,21.0303084092655,16.8776322995956,16.9614678374532,2020-09-09
2021,37,52.5096404851352,20.857209280698,20.8299154720918,17.0547875523915,17.0663850411729,2021-09-10
2022,37,14.4200111269603,20.5282274390796,20.5491725849341,14.2657061318267,14.4527296644606,2022-09-10
2023,37,32.8765824850725,21.8394627890851,21.8355719758192,17.5712889957706,17.6350848139549,2023-09-10
2024,37,21.0596046454705,22.2355581344738,22.2381497346973,16.5014119273372,16.6996590180578,2024-09-09
2025,37,13.203585484285,21.1214806609529,21.1098977831293,14.6962327818134,14.8047166134804,2025-09-10
2010,38,39.2958586723394,19.8709369943024,19.8925946961339,13.7768909145722,13.8809055864985,2010-09-17
2011,38,60.2277682404476,20.1982654635482,20.2066521602886,16.6183024676131,16.6507181273257,2011-09-17
2012,38,43.8171919195019,20.5030549733354,20.5174487547694,15.136993109311,15.2179881212663,2012-09-16
2013,38,51.1475288680274,21.0866970918616,21.062138251591,15.5608285314488,15.5951191176478,2013-09-17
2014,38,48.0642323771997,20.2277782985142,20.2604110942985,16.5620035068634,16.6135781082398,2014-09-17
2015,38,26.2435726486907,21.379791879793,21.3750854692376,16.2841876547121,16.3157745144458,2015-09-17
2016,38,41.8490192347991,20.8656686457531,20.8328552690956,17.8104909223996,17.7604895333159,2016-09-16
2017,38,37.6091340603008,20.6913200550802,20.7197628299279,16.2785218575258,16.3548214678862,2017-09-17
2018,38,19.2323510047298,21.1729756958631,21.1498745592968,17.9501040683891,18.0793685509929,2018-09-17
2019,38,57.8103101024127,20.1372070646147,20.178027868966,14.2918304966073,14.3126203075442,2019-09-17
2020,38,33.2227262971005,20.6044481182933,20.6454398347059,17.1272013305575,17.1524569174986,2020-09-16
2021,38,26.7676926048435,20.8346373138205,20.8158433055044,17.4798730066149,17.5185549877823,2021-09-17
2022,38,42.7108775992435,20.0304392711762,20.0641715894983,16.1836673664282,16.361934077983,2022-09-17
2023,38,18.2277355699776,22.045189559981,22.0439240007984,16.8083508911355,16.8637977299815,2023-09-17
2024,38,28.5564203842736,22.0668096403339,22.066268676224,15.683340542518,15.7828643342844,2024-09-16
2025,38,57.0304033651991,20.591526392945,20.6058941276706,15.3291066812009,15.4154615805378,2025-09-17
2010,39,62.8201094104667,19.9822159300045,20.0253383411263,16.4388649901565,16.484961953177,2010-09-24
2011,39,80.2496071292777,20.6818911716472,20.6727516824928,15.4403810403785,15.5326490110281,2011-09-24
2012,39,63.8568558553913,20.3079861843899,20.3118550909504,16.0910456187524,15.9551873582445,2012-09-23
2013,39,77.9132198216964,20.5290464423488,20.5196762349098,15.7532463310064,15.8388468823002,2013-09-24
2014,39,48.4342115766453,21.0525347262013,21.0632558661369,17.8590148614377,17.945024785078,2014-09-24
2015,39,42.0431526110402,21.7430448726732,21.7397283159262,17.607390584473,17.7408620484021,2015-09-24
2016,39,55.0633286971045,20.6362577110268,20.635519333553,15.6009037682336,15.692549816721,2016-09-23
2017,39,61.1420268053216,20.2868470075179,20.3120128170047,15.8743025957669,15.884899974912,2017-09-24
2018,39,30.2144634675006,20.6665555395121,20.6585289577006,16.2916572976738,16.3269422881457,2018-09-24
2019,39,69.4114301211632,20.4400647638838,20.4666700418767,16.41175720504,16.4510033165401,2019-09-24
2020,39,12.8007743587994,20.7118887525953,20.7134318866118,15.2260623228446,15.28338013307,2020-09-23
2021,39,45.4632484141314,20.6502499385756,20.618375534914,17.2996941335695,17.3354820245904,2021-09-24
2022,39,53.0655630462024,20.3774010210621,20.3786004889463,15.6703374601314,15.7908122796706,2022-09-24
2023,39,24.8432874050502,21.8885338007535,21.9142882038483,16.5131511159958,16.5535517851048,2023-09-24
2024,39,37.0503118489991,21.0214995920832,21.0355700779239,15.1331029563882,15.2214461610199,2024-09-23
2025,39,18.5807451169623,20.7377632519247,20.7318829739407,15.2397898265294,15.4062227090663,2025-09-24
2010,40,67.7435261035452,19.9586793034834,19.9969607650712,15.291374866886,15.3322247499627,2010-10-01
2011,40,93.0632927320441,19.9188230725836,19.95540970477,15.3917076803157,15.4460857074393,2011-10-01
2012,40,87.5947535128357,20.5162223977181,20.537087421028,16.313211468844,16.2397390635299,2012-09-30
2013,40,53.1721772932103,20.7282837292196,20.7260292069905,17.1962053337876,17.2971981371109,2013-10-01
2014,40,37.0224869716967,20.8630425088955,20.8669294629778,15.5518451974274,15.6486299976316,2014-10-01
2015,40,46.2150468381431,21.4843899307029,21.4886604870721,15.8156201985418,15.8567457212999,2015-10-01
2016,40,60.2990744551834,20.3085902328046,20.3340378224676,14.9192627762219,15.0258833951922,2016-09-30
2017,40,71.142382393773,19.6704207801263,19.7168318217419,14.0340087726582,14.1436396812906,2017-10-01
2018,40,60.6369077582401,20.4025365520844,20.4092674255371,17.8011166514183,17.6999225060377,2018-10-01
2019,40,52.8560613487622,19.9700584773072,20.0237916829635,15.9850955370911,16.0448847456507,2019-10-01
2020,40,36.8614175623777,20.6357809600608,20.6378309956097,15.9142733607278,15.9455353136313,2020-09-30
2021,40,49.8355018526055,21.1218348355752,21.1305623207426,16.0602854347785,16.2199450011851,2021-10-01
2022,40,57.1105097542699,20.3862848101135,20.37072808958,15.8961746338158,16.0090206315844,2022-10-01
2023,40,53.6198365584059,21.3855250778421,21.4317560446158,15.5186338591506,15.7064920722917,2023-10-01
2024,40,70.8257420014362,21.0453996241266,21.0605451094513,16.8621700692802,16.8987692869092,2024-09-30
2025,40,59.3102385559861,20.5315555205498,20.5369149408257,15.8086175348599,15.8440135435877,2025-10-01
2010,41,99.9574404527425,20.8926881339738,20.8540929566319,15.9638296939194,16.0908016421705,2010-10-08
2011,41,118.163866501855,19.6044669679581,19.6417726441653,13.8012642234824,13.8644466692088,2011-10-08
2012,41,111.597082543999,20.1823888394993,20.2111292038298,15.1180800891131,15.2228074282321,2012-10-07
2013,41,98.1367252366536,20.0709162356207,20.0884870773849,13.9674551799763,14.0459093380252,2013-10-08
2014,41,99.4631115152954,20.0485859862569,20.054356189928,14.269594093801,14.2270911733889,2014-10-08
2015,41,52.7550510665071,20.8158684082699,20.8424686732167,14.8336005071857,14.8940721267166,2015-10-08
2016,41,85.9459273224322,20.0126048065831,20.0588423809574,14.7533633827121,14.8567851111076,2016-10-07
2017,41,72.5195568421144,20.5490984680354,20.5643897320717,14.9065138619426,14.9976936012246,2017-10-08
2018,41,56.2086639793552,19.5733675456256,19.6174290645922,17.0563202543787,16.933567223674,2018-10-08
2019,41,86.1455200100779,20.1575760104566,20.1633514927011,16.0480591381952,15.9664481652374,2019-10-08
2020,41,38.6401557421893,20.866697052825,20.8600702313571,16.7955750167891,16.7442649307473,2020-10-07
2021,41,59.4747108287088,20.9488128156078,20.9561192481928,14.8473820158066,14.9836124150468,2021-10-08
2022,41,81.4383196316377,20.0480884087677,20.0516547558954,13.8689732996437,14.0762662345397,2022-10-08
2023,41,90.5981383963159,21.45689315073,21.4668407384578,16.2932842799595,16.3608201071403,2023-10-08
2024,41,58.8772532606264,20.8594791367867,20.8702960445304,15.4876573287363,15.5927732929196,2024-10-07
2025,41,95.7582476980137,20.0033031399674,20.022866657802,14.5297919682094,14.5793284452344,2025-10-08
2010,42,85.5881005577721,19.6816892165137,19.7080326997852,14.1215537532773,14.0912645426158,2010-10-15
2011,42,141.989678652572,18.38427137981,18.4446233952358,14.9587590089692,15.0064125533702,2011-10-15
2012,42,116.263801191013,19.5481713645312,19.5793489645243,13.5360682281739,13.5862615449088,2012-10-14
2013,42,80.3666689903326,19.9555413451904,19.9808709531067,15.2496979299162,15.3832240897087,2013-10-15
2014,42,83.3695887657366,20.1349542481559,20.1349908520112,15.5034151299702,15.4711285110118,2014-10-15
2015,42,65.3584077017648,20.9985982433352,20.9814130404948,16.4038901565374,16.3784170901463,2015-10-15
2016,42,80.3157478838551,20.7255665970961,20.7249205897918,15.6902934371904,15.7742500861254,2016-10-14
2017,42,40.8953408200956,21.2842586144762,21.2817288223578,14.3720802440588,14.4857443289576,2017-10-15
2018,42,58.9568241914577,19.9650541950593,20.0057279764737,14.403109059737,14.5520307621525,2018-10-15
2019,42,67.8444662066312,19.8030841218487,19.8330480683997,15.5942357121682,15.5669347662967,2019-10-15
2020,42,54.0310848711531,20.782811073103,20.7966031805767,15.2314493829933,15.3161515341556,2020-10-14
2021,42,73.7663511896272,20.5291775656164,20.5525943433578,16.0959913181494,16.1921445551836,2021-10-15
2022,42,74.2650580322777,19.7962329408518,19.8274421886522,12.9680278113563,13.1408122413012,2022-10-15
2023,42,57.1798254491289,21.1615058632008,21.1800658584684,14.9936731730536,15.0557647516011,2023-10-15
2024,42,75.2721195749222,21.3778257369995,21.3795890113008,16.8456501307362,17.0012898653659,2024-10-14
2025,42,70.8870650505533,20.1597665280712,20.1874937190954,15.834171288215,15.8478624341092,2025-10-15
2010,43,91.0695398847841,19.217617814812,19.2760576617961,14.2588903007285,14.414003646061,2010-10-22
2011,43,40.1242398770836,19.0332757488284,19.0732229110451,14.7564930637793,14.9019821447812,2011-10-22
2012,43,83.0862543478652,19.7743376990449,19.7835939604756,15.4945543208553,15.6020471973252,2012-10-21
2013,43,103.998351124911,20.4334443220244,20.4418601850727,16.8261227399198,16.9358530100163,2013-10-22
2014,43,92.9971640728653,20.0428552057583,20.0748298383663,14.5560224257822,14.6685786900645,2014-10-22
2015,43,57.4286723873706,20.5409391086234,20.5482025090877,14.2502771633359,14.2887595235085,2015-10-22
2016,43,88.1619065343117,20.1660037082416,20.2012759589593,14.7754456545104,14.9266211965689,2016-10-21
2017,43,58.4770444572493,20.0964327595324,20.1005396773447,12.3107369425693,12.4094850120322,2017-10-22
2018,43,34.8505147726821,20.4568633977595,20.4737106356607,15.2924761758254,15.3250186352966,2018-10-22
2019,43,59.403034096209,20.0860456044055,20.1001129887194,15.6930881269472,15.7063570870602,2019-10-22
2020,43,62.5628381317628,20.6916138701814,20.7241450746275,15.0505895447801,15.1568366042379,2020-10-21
2021,43,64.6386453889897,20.4037652057392,20.4326219850657,15.3975260236868,15.4973729761974,2021-10-22
2022,43,117.098672391374,19.8448788876436,19.874514353171,12.7343026472598,12.8320985340864,2022-10-22
2023,43,44.9274013230126,20.4788732250647,20.5310913703184,13.8429319031385,13.9406226605785,2023-10-22
2024,43,34.4759103059769,21.3326051617503,21.3441857707744,15.1430675587223,15.2925178052385,2024-10-21
2025,43,86.731470120544,20.3843770791768,20.4306401233284,15.5407664421348,15.5836598991305,2025-10-22
2010,44,121.814584921122,19.3576176799073,19.3864321208209,12.8839357309369,12.9778606314701,2010-10-29
2011,44,101.938977869885,19.8987900105579,19.9099695300222,14.0886753988683,14.2860470110056,2011-10-29
2012,44,61.2061619536175,19.9172468588582,19.9243947896596,16.3963226757661,16.4966967877424,2012-10-28
2013,44,56.5755365318877,19.40742380626,19.4505421733022,13.5526154409692,13.6925425877029,2013-10-29
2014,44,88.8690328375591,19.9678344504131,20.0056496431112,15.0558807898541,15.1308117969391,2014-10-29
2015,44,58.2773031062357,20.1774635120314,20.217135476649,14.9439777771864,15.0552795093192,2015-10-29
2016,44,101.265655161688,19.9606204908721,20.0013950447994,14.8373701773997,14.959031002167,2016-10-28
2017,44,85.0354799404089,19.7402102662245,19.7874168668474,15.5025802798591,15.5455323697527,2017-10-29
2018,44,80.1190020725261,19.9494505206628,19.9562068903064,14.4140129506414,14.4505661291562,2018-10-29
2019,44,67.2650231717279,20.5041670396099,20.5277664862986,15.0132403790777,15.1258162145364,2019-10-29
2020,44,65.7498114727676,20.669358651075,20.7161440585167,16.8259512370251,16.7864003139752,2020-10-28
2021,44,74.1242245209808,20.3027781272421,20.3296591658634,16.6776571301608,16.6140490328953,2021-10-29
2022,44,241.438566494266,20.2654766633281,20.2708856274018,15.2865890886624,15.4066003251701,2022-10-29
2023,44,69.9789110078061,20.4984691428026,20.5215881934319,15.7130134335065,15.577012723806,2023-10-29
2024,44,97.8700912700798,20.9845605327506,20.9896554307409,13.4843067928236,13.645361427663,2024-10-28
2025,44,65.9674771322106,20.2547274330962,20.2960324148395,14.1621846999788,14.2470571445654,2025-10-29
2010,45,172.341469634031,19.2295062826952,19.2647700810224,13.6147043183663,13.6482164199429,2010-11-05
2011,45,76.8299546422486,19.5338982701649,19.5606737957056,14.3292127156049,14.4099810797689,2011-11-05
2012,45,117.963432886163,20.2719866110354,20.2901665490153,15.3441938881276,15.4441950884227,2012-11-04
2013,45,79.4152592764652,19.6604393508622,19.6902138665536,15.0037756536167,14.984371897083,2013-11-05
2014,45,92.6786254585311,20.2054517554125,20.2175862559772,14.6411513267384,14.7099450878777,2014-11-05
2015,45,42.1583138487082,20.4541439314973,20.4552141890234,15.6829237979633,15.6640576162422,2015-11-05
2016,45,90.7236550472916,20.3500352503607,20.3642491988468,13.7884131826395,13.8301275450704,2016-11-04
2017,45,96.3380932015511,20.0631238003166,20.0916147941056,15.3362096475095,15.3946039933852,2017-11-05
2018,45,62.8545099333493,20.3101395754355,20.3346512894589,15.4060329862656,15.4234320387548,2018-11-05
2019,45,73.2076784389707,20.4917427986078,20.4984977933478,14.6095586295726,14.6869464295946,2019-11-05
2020,45,14.130040178146,20.2292776441435,20.2838618803997,13.6109476645556,13.6888203176048,2020-11-04
2021,45,17.2970699019752,20.1640294355832,20.2076626380053,14.8223680323832,14.8820364857554,2021-11-05
2022,45,55.748898835641,19.7135047467735,19.7380531953306,13.9975862947914,14.0584624001306,2022-11-05
2023,45,87.936169613207,21.3584175721549,21.3397592872642,14.291807759955,14.3452802677544,2023-11-05
2024,45,90.6017480716761,20.5244378014834,20.5530214337496,14.4145169216412,14.4819124822366,2024-11-04
2025,45,28.823596150465,20.8712931569047,20.8915355198585,14.2331426359127,14.3198969732568,2025-11-05
2010,46,148.262731996987,18.6602937445349,18.7011357604936,12.8267617100529,12.848054308933,2010-11-12
2011,46,137.273798061182,19.1546459559449,19.1776550393063,14.4647311747248,14.5311690600203,2011-11-12
2012,46,127.914365287425,20.0771868472197,20.0923448623791,13.7318968619967,13.8001229005374,2012-11-11
2013,46,77.9224871171112,19.9615618119087,19.9770860574683,13.9388587537382,14.0404558404194,2013-11-12
2014,46,78.2781432926134,19.5893586689807,19.6065766846126,14.88859654168,14.8725005252716,2014-11-12
2015,46,116.677290794106,20.7309954201167,20.7145865888012,13.0763597071345,13.201478852475,2015-11-12
2016,46,87.2633632098273,19.9142647456845,19.9471816432719,13.7679339470043,13.8103671240737,2016-11-11
2017,46,41.8845874536837,19.5156355807802,19.5631710419502,13.36356745934,13.4807680049374,2017-11-12
2018,46,87.2731432268293,20.6428882776822,20.6593776152363,13.3344853960043,13.5123258220906,2018-11-12
2019,46,87.4250497400934,19.9578945462975,19.9908976137812,12.5361933499662,12.6001418700371,2019-11-12
2020,46,62.5151913562252,19.8642604344093,19.9075915834299,14.5022198451851,14.3987763908097,2020-11-11
2021,46,56.9532290700573,20.1086008138629,20.1482991852496,13.890655970782,14.0559743931273,2021-11-12
2022,46,124.083927104494,19.7943336595252,19.821511256104,12.7960226945905,13.0056026086168,2022-11-12
2023,46,60.6803908024863,21.4560117248891,21.4422957834627,14.2872072531252,14.4408161438589,2023-11-12
2024,46,13.6630529898596,19.7841795637726,19.8426368535434,15.1329071306279,15.0731671155368,2024-11-11
2025,46,63.6183788977976,20.2099813511351,20.2272861372278,13.6146356162802,13.6621115131211,2025-11-12
2010,47,107.497534298688,18.9193585718338,18.9519630993768,14.1772301829591,14.2507826760628,2010-11-19
2011,47,86.9610809139886,19.2058975689613,19.2294712886866,15.2733194821082,15.2755624184456,2011-11-19
2012,47,45.4037346210841,20.1574157069793,20.191254198725,13.9738298991679,14.1079280216562,2012-11-18
2013,47,115.080676153867,19.58299041698,19.6089443062207,13.7368117004372,13.7186840324291,2013-11-19
2014,47,69.5717876263332,19.6451562083497,19.6833194018105,13.5477632767257,13.692791046276,2014-11-19
2015,47,112.862477258065,20.5701458711318,20.5899331979779,16.0236109283158,16.0771554121123,2015-11-19
2016,47,79.5707613330541,19.9538172118518,19.9889396884351,16.7037586568048,16.5421507365502,2016-11-18
2017,47,78.2781895896089,19.7276675749798,19.7788164970131,14.3909392509794,14.5313869398467,2017-11-19
2018,47,87.3100113284831,20.5652731264298,20.5773116464865,14.5259165110463,14.5771941026515,2018-11-19
2019,47,36.3823620070521,20.1874615249411,20.2065402008702,16.1461081059959,16.1115544071698,2019-11-19
2020,47,72.6847604050928,20.0024799508187,20.0354062503003,13.3803538358594,13.5029479783061,2020-11-18
2021,47,22.9502596347742,19.7008348998801,19.7274012871456,13.0884256654856,13.2344351899172,2021-11-19
2022,47,73.1562580923297,20.0835361939478,20.0974096348265,13.6581425235848,13.7368634894012,2022-11-19
2023,47,81.5713864123508,20.8252039094708,20.8457878629946,16.4362599606417,16.4469284594233,2023-11-19
2024,47,32.9506566566211,20.0610684125138,20.0815777347665,13.1018262354348,13.1314931430205,2024-11-18
2025,47,74.0916848669247,20.2415244127502,20.2548014665832,13.4657704433964,13.5721207415745,2025-11-19
2010,48,79.0906866604663,18.8653685733806,18.911744466676,13.4670156528929,13.5595934870639,2010-11-26
2011,48,83.8587918962751,19.2522241784254,19.2896237957234,13.5846564387441,13.6421907844766,2011-11-26
2012,48,74.1431601707859,19.5408683865828,19.5709154195758,14.4278611302723,14.5631366832611,2012-11-25
2013,48,42.8688052089847,19.5347334803367,19.5622386459706,14.8836941858075,14.8572364840494,2013-11-26
2014,48,46.4080254823056,20.7577528856239,20.7368377123908,15.2890817125059,15.4060005863623,2014-11-26
2015,48,55.0411617769792,21.5454227764474,21.5219119269368,15.0516326865371,15.0859472466627,2015-11-26
2016,48,30.0972702225165,19.8023512273071,19.8283026322679,11.9459433986564,12.0089733635371,2016-11-25
2017,48,23.5441816464805,20.0457704769279,20.0777840961868,13.0011580636828,13.2104145250237,2017-11-26
2018,48,75.7335043009099,19.9725261888421,20.0093730184149,13.5593521699266,13.6600751612694,2018-11-26
2019,48,21.2329517189337,20.7984130097548,20.7985265275827,13.3037254553147,13.4130103706271,2019-11-26
2020,48,57.6864573072762,20.4536022959228,20.4713382776555,13.7435211843374,13.8337804096433,2020-11-25
2021,48,92.494307720974,20.2523196556825,20.2775977832583,14.6221303411545,14.8371954422998,2021-11-26
2022,48,52.1113528190479,19.2195148551429,19.263783213001,12.7407536492751,12.8642208888996,2022-11-26
2023,48,47.7969467911011,21.6579699168747,21.6359877238816,15.4654999238061,15.6009682316127,2023-11-26
2024,48,24.713132727598,20.8344878371881,20.8274113040624,14.4129526066015,14.5632729266197,2024-11-25
2025,48,81.6725178571206,20.2169783539397,20.2312693540278,12.1444712116141,12.2611641911654,2025-11-26
2010,49,99.1335895026738,19.4557163861333,19.4583416735813,13.1220158863346,13.1781230654035,2010-12-03
2011,49,94.8229963939322,19.0621656565207,19.101231055079,13.6855290999565,13.7183779224362,2011-12-03
2012,49,50.2097342737215,19.5517532415362,19.5947877964542,15.0399085564794,15.0212193578047,2012-12-02
2013,49,130.041520252172,19.726586505901,19.7292447729639,13.6754228297197,13.7855408810318,2013-12-03
2014,49,64.8597033809295,20.140645647188,20.1355575945217,13.3004516234551,13.4033145598698,2014-12-03
2015,49,57.0829421799663,21.094689591633,21.0879440835892,14.4821947948578,14.6442305715022,2015-12-03
2016,49,67.1737663280165,19.5647476921971,19.5814696984805,13.2879882734649,13.4534705359456,2016-12-02
2017,49,33.8880351507281,20.3380922172925,20.3554312883939,15.1900728742861,15.3333301168837,2017-12-03
2018,49,12.1828028286859,20.0765682809902,20.0788200047551,15.5265224556881,15.5710388189155,2018-12-03
2019,49,44.9727904789649,20.3629571425324,20.369299974803,14.8762246735242,14.9871659251066,2019-12-03
2020,49,65.2432160975287,20.4435733928625,20.4734764738611,14.515830970019,14.6486430613015,2020-12-02
2021,49,68.1579051483477,21.0267386950835,21.0235310073497,12.957956818728,13.1356479850524,2021-12-03
2022,49,54.1234722867304,19.2481715839041,19.2814446635566,14.0138753440568,13.9845725787972,2022-12-03
2023,49,34.209237994675,21.8080885445064,21.7884058604783,15.0315346787344,15.1375944524048,2023-12-03
2024,49,8.18059521861396,20.40996880434,20.4495338211949,13.4212370725137,13.6273796815566,2024-12-02
2025,49,43.2226484954878,20.1009080152817,20.1290786898866,16.9298414210884,17.0435460232437,2025-12-03
2010,50,69.2055393822339,19.0457309939771,19.0839642630374,13.2713742645419,13.3826810667188,2010-12-10
2011,50,109.972175469551,18.9611307191432,19.00663201941,12.5439215776872,12.7609625863612,2011-12-10
2012,50,61.5367842151542,19.9441022872925,19.9640718284918,13.7182530314165,13.8591364535229,2012-12-09
2013,50,31.4193032170176,20.2021242619951,20.2000664330085,14.3924636882526,14.4902028231162,2013-12-10
2014,50,78.3059484492933,19.6502186216349,19.6586206772585,15.7670929021808,15.7358135926828,2014-12-10
2015,50,51.1608015712427,21.3124323614137,21.2952298756591,16.150826911537,16.2077618006715,2015-12-10
2016,50,30.9051703315435,20.0213201011235,20.0400242972304,15.510972752863,15.6893362568002,2016-12-09
2017,50,34.3580752051606,20.2242169282874,20.2439930056692,15.2381424292183,15.3465123343398,2017-12-10
2018,50,37.1780761595023,20.5881259573444,20.5648661215868,14.5512308712951,14.6614113451788,2018-12-10
2019,50,38.5309131917036,20.1963474535038,20.212171906285,13.8789256571333,13.8855759200827,2019-12-10
2020,50,40.2967548589317,20.4893172961977,20.5231038001814,15.4663493556809,15.5753443136855,2020-12-09
2021,50,73.1498357589321,19.965697663866,20.0143003088392,11.335878561259,11.5796069959857,2021-12-10
2022,50,22.7448192337859,19.878365256696,19.8637081235213,14.026215903613,14.1582181530166,2022-12-10
2023,50,42.3913425599868,21.6484071742689,21.6455485202133,12.603350786704,12.757455593643,2023-12-10
2024,50,36.1953359595541,20.9805102028583,20.9757067983422,12.0264367876526,12.1444271062623,2024-12-09
2025,50,10.4954296044636,20.4396795600913,20.4589276828154,13.1727906149261,13.4252519148779,2025-12-10
2010,51,143.810950081828,18.6872324039915,18.7168289787915,13.1133236843365,13.1782620377165,2010-12-17
2011,51,51.2992125697456,19.5798918679574,19.593414380321,13.7976362420241,13.9741777831542,2011-12-17
2012,51,85.5480089917475,19.7243418512817,19.7520793228038,14.4276803172365,14.5174843799269,2012-12-16
2013,51,24.2846163132448,19.7234840184537,19.7529142007188,12.518535758594,12.5469636138605,2013-12-17
2014,51,16.5185920232934,20.1499310401716,20.1619336653729,14.9096439517274,15.032330857769,2014-12-17
2015,51,58.6502854441762,21.6762851153449,21.6437440516302,16.2134818154938,16.2856987391547,2015-12-17
2016,51,22.1938066009877,20.0019406869182,20.0066294656203,13.8345771656092,13.9635965928392,2016-12-16
2017,51,0.428524362102542,20.8039276467815,20.7953094198822,15.6210722756455,15.7439936701827,2017-12-17
2018,51,23.5872986890137,20.5112012774187,20.5077809008495,14.985951572396,15.1608015552554,2018-12-17
2019,51,38.8432702163218,20.9068452067695,20.8949171655727,13.7312079407383,13.8323234149388,2019-12-17
2020,51,29.6076877304833,20.4343314240347,20.4559819913814,14.9835858915012,15.0625447907184,2020-12-16
2021,51,6.18243719676493,19.9416344840047,19.989282279946,12.319073286418,12.4598573442798,2021-12-17
2022,51,13.443542439458,20.0260931090085,20.0188007841305,14.6198208352915,14.8357940860114,2022-12-17
2023,51,70.3546854191549,21.5754936874434,21.5728940685706,13.3159207547024,13.3296415868375,2023-12-17
2024,51,69.1366531800251,20.9968991877386,20.9716713908115,13.4834984384542,13.4986579383427,2024-12-16
2025,51,44.5997180744093,20.0190359788455,20.0536051853058,12.3364765525907,12.5595337197662,2025-12-17
2010,52,12.6362229603025,19.6258499754414,19.6286219785929,14.4148000544779,14.5368049123892,2010-12-24
2011,52,15.6847996642221,20.4533817914067,20.4346810513266,14.0237631881202,14.116013289193,2011-12-24
2012,52,17.2876946182362,20.3993563777156,20.3757426481553,13.0562559550427,13.2147757735961,2012-12-23
2013,52,44.8160358504026,20.579766659973,20.5647321011513,16.2278298136097,16.3175439681673,2013-12-24
2014,52,4.03935167254234,20.9886712416268,20.9656782205876,15.3802458273774,15.5446152937308,2014-12-24
2015,52,33.4261256887336,22.3901270902539,22.3458444272812,17.83582247659,17.9942313853228,2015-12-24
2016,52,61.8730284493449,19.9492127554757,19.9771192970498,14.2082108631078,14.3561181660644,2016-12-23
2017,52,19.0600199344902,19.594529595389,19.6081690607544,12.6984363088802,12.7195232046589,2017-12-24
2018,52,20.7402100597804,21.1986111093193,21.1718826766612,16.5274339889993,16.7553811045499,2018-12-24
2019,52,36.5576639432601,21.2599229645799,21.242756148469,13.5750875236689,13.7448793486325,2019-12-24
2020,52,86.5508888789586,19.5654748994477,19.6192851817295,14.300695593086,14.2853198301688,2020-12-23
2021,52,19.4000471809515,20.361516032205,20.3865648108391,13.6249706682589,13.7194542578984,2021-12-24
2022,52,27.6504763820081,19.8324593941602,19.8411665560553,13.9412620741841,14.196928606784,2022-12-24
2023,52,47.6309278935802,20.6402061228849,20.665882333027,13.8408932199284,13.8466992253117,2023-12-24
2024,52,53.3204488448429,20.0379115986059,20.0557047007035,12.3457872360163,12.4655408275371,2024-12-23
2025,52,52.4780207556121,20.4245502093791,20.4329742912648,13.4709162489666,13.5989417195668,2025-12-24
